,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
166,0.1,50,l2,lbfgs,0.8967526499674306,0.02790532112121582,1
167,0.1,50,l2,newton-cg,0.8967526499674306,0.02416529655456543,1
168,0.1,50,elasticnet,liblinear,,0.002605915069580078,541
169,0.1,50,elasticnet,saga,,0.0018536567687988282,541
170,0.1,50,elasticnet,lbfgs,,0.0020259857177734376,541
171,0.1,50,elasticnet,newton-cg,,0.0022391796112060545,541
172,0.1,50,,liblinear,,0.0012070655822753907,541
173,0.1,50,,saga,0.8967526499674306,0.03250479698181152,1
174,0.1,50,,lbfgs,0.8967526499674306,0.021864652633666992,1
175,0.1,50,,newton-cg,0.8967526499674306,0.0405003547668457,1
176,0.1,100,l1,liblinear,0.8967526499674306,0.04244670867919922,1
177,0.1,100,l1,saga,0.8967526499674306,0.029064083099365236,1
178,0.1,100,l1,lbfgs,,0.001405620574951172,541
179,0.1,100,l1,newton-cg,,0.0024763107299804687,541
180,0.1,100,l2,liblinear,0.8967526499674306,0.016576766967773438,1
181,0.1,100,l2,saga,0.8967526499674306,0.02585124969482422,1
182,0.1,100,l2,lbfgs,0.8967526499674306,0.02473173141479492,1
183,0.1,100,l2,newton-cg,0.8967526499674306,0.0195892333984375,1
184,0.1,100,elasticnet,liblinear,,0.0023763179779052734,541
185,0.1,100,elasticnet,saga,,0.0010061264038085938,541
186,0.1,100,elasticnet,lbfgs,,0.004985618591308594,541
187,0.1,100,elasticnet,newton-cg,,0.002216958999633789,541
188,0.1,100,,liblinear,,0.003289461135864258,541
189,0.1,100,,saga,0.8967526499674306,0.029208278656005858,1
190,0.1,100,,lbfgs,0.8967526499674306,0.019876384735107423,1
191,0.1,100,,newton-cg,0.8967526499674306,0.02301654815673828,1
192,0.1,150,l1,liblinear,0.8967526499674306,0.033202743530273436,1
193,0.1,150,l1,saga,0.8967526499674306,0.057944297790527344,1
194,0.1,150,l1,lbfgs,,0.0027486324310302735,541
195,0.1,150,l1,newton-cg,,0.0017840862274169922,541
196,0.1,150,l2,liblinear,0.8967526499674306,0.011932706832885743,1
197,0.1,150,l2,saga,0.8967526499674306,0.01992640495300293,1
198,0.1,150,l2,lbfgs,0.8967526499674306,0.01832590103149414,1
199,0.1,150,l2,newton-cg,0.8967526499674306,0.019999027252197266,1
200,0.1,150,elasticnet,liblinear,,0.003314971923828125,541
201,0.1,150,elasticnet,saga,,0.0010452747344970703,541
202,0.1,150,elasticnet,lbfgs,,0.002565288543701172,541
203,0.1,150,elasticnet,newton-cg,,0.002038383483886719,541
204,0.1,150,,liblinear,,0.004609394073486328,541
205,0.1,150,,saga,0.8967526499674306,0.04934439659118652,1
206,0.1,150,,lbfgs,0.8967526499674306,0.044696474075317384,1
207,0.1,150,,newton-cg,0.8967526499674306,0.03264074325561524,1
208,0.1,200,l1,liblinear,0.8967526499674306,0.03677239418029785,1
209,0.1,200,l1,saga,0.8967526499674306,0.02781062126159668,1
210,0.1,200,l1,lbfgs,,0.0015285968780517577,541
211,0.1,200,l1,newton-cg,,0.0025637149810791016,541
212,0.1,200,l2,liblinear,0.8967526499674306,0.01202692985534668,1
213,0.1,200,l2,saga,0.8967526499674306,0.020987224578857423,1
214,0.1,200,l2,lbfgs,0.8967526499674306,0.022246360778808594,1
215,0.1,200,l2,newton-cg,0.8967526499674306,0.022030973434448244,1
216,0.1,200,elasticnet,liblinear,,0.00181121826171875,541
217,0.1,200,elasticnet,saga,,0.0013850212097167968,541
218,0.1,200,elasticnet,lbfgs,,0.0016105175018310547,541
219,0.1,200,elasticnet,newton-cg,,0.002145671844482422,541
220,0.1,200,,liblinear,,0.0020190715789794923,541
221,0.1,200,,saga,0.8967526499674306,0.042211294174194336,1
222,0.1,200,,lbfgs,0.8967526499674306,0.03907222747802734,1
223,0.1,200,,newton-cg,0.8967526499674306,0.028737974166870118,1
224,0.1,250,l1,liblinear,0.8967526499674306,0.0526613712310791,1
225,0.1,250,l1,saga,0.8967526499674306,0.02458944320678711,1
226,0.1,250,l1,lbfgs,,0.0015870094299316405,541
227,0.1,250,l1,newton-cg,,0.002046537399291992,541
228,0.1,250,l2,liblinear,0.8967526499674306,0.011820745468139649,1
229,0.1,250,l2,saga,0.8967526499674306,0.023750925064086915,1
230,0.1,250,l2,lbfgs,0.8967526499674306,0.022831487655639648,1
231,0.1,250,l2,newton-cg,0.8967526499674306,0.019510698318481446,1
232,0.1,250,elasticnet,liblinear,,0.001663541793823242,541
233,0.1,250,elasticnet,saga,,0.0015282154083251954,541
234,0.1,250,elasticnet,lbfgs,,0.0020425796508789064,541
235,0.1,250,elasticnet,newton-cg,,0.003367328643798828,541
236,0.1,250,,liblinear,,0.0023688316345214845,541
237,0.1,250,,saga,0.8967526499674306,0.022566556930541992,1
238,0.1,250,,lbfgs,0.8967526499674306,0.020134401321411134,1
239,0.1,250,,newton-cg,0.8967526499674306,0.028191661834716795,1
240,0.1,300,l1,liblinear,0.8967526499674306,0.05767631530761719,1
241,0.1,300,l1,saga,0.8967526499674306,0.04694547653198242,1
242,0.1,300,l1,lbfgs,,0.0011075973510742188,541
243,0.1,300,l1,newton-cg,,0.002286958694458008,541
244,0.1,300,l2,liblinear,0.8967526499674306,0.03542580604553223,1
245,0.1,300,l2,saga,0.8967526499674306,0.03403797149658203,1
246,0.1,300,l2,lbfgs,0.8967526499674306,0.022289848327636717,1
247,0.1,300,l2,newton-cg,0.8967526499674306,0.023934602737426758,1
248,0.1,300,elasticnet,liblinear,,0.0018532276153564453,541
249,0.1,300,elasticnet,saga,,0.0017821311950683594,541
250,0.1,300,elasticnet,lbfgs,,0.0029838085174560547,541
251,0.1,300,elasticnet,newton-cg,,0.0012305259704589843,541
252,0.1,300,,liblinear,,0.002082204818725586,541
253,0.1,300,,saga,0.8967526499674306,0.045683860778808594,1
254,0.1,300,,lbfgs,0.8967526499674306,0.02456216812133789,1
255,0.1,300,,newton-cg,0.8967526499674306,0.02211790084838867,1
256,0.1,250,l1,liblinear,0.8967526499674306,0.02979269027709961,1
257,0.1,250,l1,saga,0.8967526499674306,0.027075481414794923,1
258,0.1,250,l1,lbfgs,,0.0018526077270507812,541
259,0.1,250,l1,newton-cg,,0.0019696712493896484,541
260,0.1,250,l2,liblinear,0.8967526499674306,0.013793325424194336,1
261,0.1,250,l2,saga,0.8967526499674306,0.021714258193969726,1
262,0.1,250,l2,lbfgs,0.8967526499674306,0.020882654190063476,1
263,0.1,250,l2,newton-cg,0.8967526499674306,0.020189285278320312,1
264,0.1,250,elasticnet,liblinear,,0.0015087127685546875,541
265,0.1,250,elasticnet,saga,,0.0023260116577148438,541
266,0.1,250,elasticnet,lbfgs,,0.0018067359924316406,541
267,0.1,250,elasticnet,newton-cg,,0.0019077777862548829,541
268,0.1,250,,liblinear,,0.0017470836639404297,541
269,0.1,250,,saga,0.8967526499674306,0.02480149269104004,1
270,0.1,250,,lbfgs,0.8967526499674306,0.018163013458251952,1
271,0.1,250,,newton-cg,0.8967526499674306,0.022372961044311523,1
272,0.1,400,l1,liblinear,0.8967526499674306,0.042873191833496097,1
273,0.1,400,l1,saga,0.8967526499674306,0.03647603988647461,1
274,0.1,400,l1,lbfgs,,0.003577995300292969,541
275,0.1,400,l1,newton-cg,,0.0014067649841308593,541
276,0.1,400,l2,liblinear,0.8967526499674306,0.013106918334960938,1
277,0.1,400,l2,saga,0.8967526499674306,0.05463495254516602,1
278,0.1,400,l2,lbfgs,0.8967526499674306,0.03684015274047851,1
279,0.1,400,l2,newton-cg,0.8967526499674306,0.02286067008972168,1
280,0.1,400,elasticnet,liblinear,,0.001974821090698242,541
281,0.1,400,elasticnet,saga,,0.0019040107727050781,541
282,0.1,400,elasticnet,lbfgs,,0.001972866058349609,541
283,0.1,400,elasticnet,newton-cg,,0.002056455612182617,541
284,0.1,400,,liblinear,,0.0024452686309814455,541
285,0.1,400,,saga,0.8967526499674306,0.02154545783996582,1
286,0.1,400,,lbfgs,0.8967526499674306,0.017530250549316406,1
287,0.1,400,,newton-cg,0.8967526499674306,0.024841451644897462,1
288,0.1,450,l1,liblinear,0.8967526499674306,0.043784141540527344,1
289,0.1,450,l1,saga,0.8967526499674306,0.0526618480682373,1
290,0.1,450,l1,lbfgs,,0.007518386840820313,541
291,0.1,450,l1,newton-cg,,0.001169109344482422,541
292,0.1,450,l2,liblinear,0.8967526499674306,0.019715404510498045,1
293,0.1,450,l2,saga,0.8967526499674306,0.025812530517578126,1
294,0.1,450,l2,lbfgs,0.8967526499674306,0.019511699676513672,1
295,0.1,450,l2,newton-cg,0.8967526499674306,0.02016301155090332,1
296,0.1,450,elasticnet,liblinear,,0.0016884326934814454,541
297,0.1,450,elasticnet,saga,,0.0023901939392089845,541
298,0.1,450,elasticnet,lbfgs,,0.0017769336700439453,541
299,0.1,450,elasticnet,newton-cg,,0.0019765853881835937,541
300,0.1,450,,liblinear,,0.0018384456634521484,541
301,0.1,450,,saga,0.8967526499674306,0.021320199966430663,1
302,0.1,450,,lbfgs,0.8967526499674306,0.04489259719848633,1
303,0.1,450,,newton-cg,0.8967526499674306,0.06252260208129883,1
304,0.1,500,l1,liblinear,0.8967526499674306,0.03705639839172363,1
305,0.1,500,l1,saga,0.8967526499674306,0.029410505294799806,1
306,0.1,500,l1,lbfgs,,0.0018011093139648437,541
307,0.1,500,l1,newton-cg,,0.003267049789428711,541
308,0.1,500,l2,liblinear,0.8967526499674306,0.030242919921875,1
309,0.1,500,l2,saga,0.8967526499674306,0.024663639068603516,1
310,0.1,500,l2,lbfgs,0.8967526499674306,0.020491552352905274,1
311,0.1,500,l2,newton-cg,0.8967526499674306,0.021649503707885744,1
312,0.1,500,elasticnet,liblinear,,0.0024118423461914062,541
313,0.1,500,elasticnet,saga,,0.0019123554229736328,541
314,0.1,500,elasticnet,lbfgs,,0.002286338806152344,541
315,0.1,500,elasticnet,newton-cg,,0.001787090301513672,541
316,0.1,500,,liblinear,,0.0016908645629882812,541
317,0.1,500,,saga,0.8967526499674306,0.024697542190551758,1
318,0.1,500,,lbfgs,0.8967526499674306,0.05501747131347656,1
319,0.1,500,,newton-cg,0.8967526499674306,0.04259524345397949,1
320,0.5,50,l1,liblinear,0.8967526499674306,0.06396846771240235,1
321,0.5,50,l1,saga,0.8967526499674306,0.04393758773803711,1
322,0.5,50,l1,lbfgs,,0.0016036510467529296,541
323,0.5,50,l1,newton-cg,,0.002094936370849609,541
324,0.5,50,l2,liblinear,0.8967526499674306,0.015716075897216797,1
325,0.5,50,l2,saga,0.8967526499674306,0.025201034545898438,1
326,0.5,50,l2,lbfgs,0.8967526499674306,0.027406835556030275,1
327,0.5,50,l2,newton-cg,0.8967526499674306,0.026346254348754882,1
328,0.5,50,elasticnet,liblinear,,0.0019138813018798827,541
329,0.5,50,elasticnet,saga,,0.002988910675048828,541
330,0.5,50,elasticnet,lbfgs,,0.011882209777832031,541
331,0.5,50,elasticnet,newton-cg,,0.004396390914916992,541
332,0.5,50,,liblinear,,0.005026388168334961,541
333,0.5,50,,saga,0.8967526499674306,0.026088428497314454,1
334,0.5,50,,lbfgs,0.8967526499674306,0.021355915069580077,1
335,0.5,50,,newton-cg,0.8967526499674306,0.02335333824157715,1
336,0.5,100,l1,liblinear,0.8967526499674306,0.030171823501586915,1
337,0.5,100,l1,saga,0.8967526499674306,0.024197149276733398,1
338,0.5,100,l1,lbfgs,,0.0015289783477783203,541
339,0.5,100,l1,newton-cg,,0.001783132553100586,541
340,0.5,100,l2,liblinear,0.8967526499674306,0.028760385513305665,1
341,0.5,100,l2,saga,0.8967526499674306,0.03488006591796875,1
342,0.5,100,l2,lbfgs,0.8967526499674306,0.02497272491455078,1
343,0.5,100,l2,newton-cg,0.8967526499674306,0.02101922035217285,1
344,0.5,100,elasticnet,liblinear,,0.0017115116119384766,541
345,0.5,100,elasticnet,saga,,0.0020854949951171877,541
346,0.5,100,elasticnet,lbfgs,,0.0021782875061035155,541
347,0.5,100,elasticnet,newton-cg,,0.002326631546020508,541
348,0.5,100,,liblinear,,0.0019475460052490235,541
349,0.5,100,,saga,0.8967526499674306,0.030376625061035157,1
350,0.5,100,,lbfgs,0.8967526499674306,0.01840381622314453,1
351,0.5,100,,newton-cg,0.8967526499674306,0.021990156173706053,1
352,0.5,150,l1,liblinear,0.8967526499674306,0.036063528060913085,1
353,0.5,150,l1,saga,0.8967526499674306,0.02226290702819824,1
354,0.5,150,l1,lbfgs,,0.002616596221923828,541
355,0.5,150,l1,newton-cg,,0.0014853954315185546,541
356,0.5,150,l2,liblinear,0.8967526499674306,0.011099290847778321,1
357,0.5,150,l2,saga,0.8967526499674306,0.02171945571899414,1
358,0.5,150,l2,lbfgs,0.8967526499674306,0.02050809860229492,1
359,0.5,150,l2,newton-cg,0.8967526499674306,0.021334266662597655,1
360,0.5,150,elasticnet,liblinear,,0.0018027782440185546,541
361,0.5,150,elasticnet,saga,,0.0016086578369140625,541
362,0.5,150,elasticnet,lbfgs,,0.0024044990539550783,541
363,0.5,150,elasticnet,newton-cg,,0.0013577938079833984,541
364,0.5,150,,liblinear,,0.0015653610229492188,541
365,0.5,150,,saga,0.8967526499674306,0.024438095092773438,1
366,0.5,150,,lbfgs,0.8967526499674306,0.029273605346679686,1
367,0.5,150,,newton-cg,0.8967526499674306,0.021364116668701173,1
368,0.5,200,l1,liblinear,0.8967526499674306,0.03436465263366699,1
369,0.5,200,l1,saga,0.8967526499674306,0.038246774673461915,1
370,0.5,200,l1,lbfgs,,0.00470423698425293,541
371,0.5,200,l1,newton-cg,,0.0031392574310302734,541
372,0.5,200,l2,liblinear,0.8967526499674306,0.015708208084106445,1
373,0.5,200,l2,saga,0.8967526499674306,0.02821812629699707,1
374,0.5,200,l2,lbfgs,0.8967526499674306,0.020894336700439452,1
375,0.5,200,l2,newton-cg,0.8967526499674306,0.02316007614135742,1
376,0.5,200,elasticnet,liblinear,,0.0019023895263671875,541
377,0.5,200,elasticnet,saga,,0.001836538314819336,541
378,0.5,200,elasticnet,lbfgs,,0.002059268951416016,541
379,0.5,200,elasticnet,newton-cg,,0.001756572723388672,541
380,0.5,200,,liblinear,,0.0029111385345458986,541
381,0.5,200,,saga,0.8967526499674306,0.02156367301940918,1
382,0.5,200,,lbfgs,0.8967526499674306,0.018855762481689454,1
383,0.5,200,,newton-cg,0.8967526499674306,0.025106239318847656,1
384,0.5,250,l1,liblinear,0.8967526499674306,0.04045195579528808,1
385,0.5,250,l1,saga,0.8967526499674306,0.02400522232055664,1
386,0.5,250,l1,lbfgs,,0.0021543979644775392,541
387,0.5,250,l1,newton-cg,,0.0023509979248046873,541
388,0.5,250,l2,liblinear,0.8967526499674306,0.012433862686157227,1
389,0.5,250,l2,saga,0.8967526499674306,0.022717666625976563,1
390,0.5,250,l2,lbfgs,0.8967526499674306,0.020635557174682618,1
391,0.5,250,l2,newton-cg,0.8967526499674306,0.049268054962158206,1
392,0.5,250,elasticnet,liblinear,,0.0029122352600097655,541
393,0.5,250,elasticnet,saga,,0.0027550220489501952,541
394,0.5,250,elasticnet,lbfgs,,0.0025950908660888673,541
395,0.5,250,elasticnet,newton-cg,,0.00799713134765625,541
396,0.5,250,,liblinear,,0.0028529644012451174,541
397,0.5,250,,saga,0.8967526499674306,0.04716382026672363,1
398,0.5,250,,lbfgs,0.8967526499674306,0.042878341674804685,1
399,0.5,250,,newton-cg,0.8967526499674306,0.029493331909179688,1
400,0.5,300,l1,liblinear,0.8967526499674306,0.02822766304016113,1
401,0.5,300,l1,saga,0.8967526499674306,0.02500886917114258,1
402,0.5,300,l1,lbfgs,,0.0024712085723876953,541
403,0.5,300,l1,newton-cg,,0.008792877197265625,541
404,0.5,300,l2,liblinear,0.8967526499674306,0.02043313980102539,1
405,0.5,300,l2,saga,0.8967526499674306,0.03703408241271973,1
406,0.5,300,l2,lbfgs,0.8967526499674306,0.025130224227905274,1
407,0.5,300,l2,newton-cg,0.8967526499674306,0.022658538818359376,1
408,0.5,300,elasticnet,liblinear,,0.001061391830444336,541
409,0.5,300,elasticnet,saga,,0.002098417282104492,541
410,0.5,300,elasticnet,lbfgs,,0.00527338981628418,541
411,0.5,300,elasticnet,newton-cg,,0.00408935546875,541
412,0.5,300,,liblinear,,0.006215476989746093,541
413,0.5,300,,saga,0.8967526499674306,0.021136760711669922,1
414,0.5,300,,lbfgs,0.8967526499674306,0.022197532653808593,1
415,0.5,300,,newton-cg,0.8967526499674306,0.025764989852905273,1
416,0.5,250,l1,liblinear,0.8967526499674306,0.027524375915527345,1
417,0.5,250,l1,saga,0.8967526499674306,0.024025154113769532,1
418,0.5,250,l1,lbfgs,,0.0013138771057128907,541
419,0.5,250,l1,newton-cg,,0.0017633438110351562,541
420,0.5,250,l2,liblinear,0.8967526499674306,0.018215465545654296,1
421,0.5,250,l2,saga,0.8967526499674306,0.021661090850830077,1
