,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
60,,log2,1,5,10,1.0,0.04904870986938477,1
61,,log2,1,5,25,1.0,0.10623154640197754,1
62,,log2,1,5,50,1.0,0.23917713165283203,1
63,,log2,1,5,100,1.0,0.441218900680542,1
64,,log2,1,5,150,1.0,0.8579896926879883,1
65,,log2,1,5,200,1.0,0.9945594787597656,1
66,,log2,1,10,10,1.0,0.07389497756958008,1
67,,log2,1,10,25,1.0,0.13557448387145996,1
68,,log2,1,10,50,1.0,0.29924960136413575,1
69,,log2,1,10,100,1.0,0.5071058750152588,1
70,,log2,1,10,150,1.0,0.8128847599029541,1
71,,log2,1,10,200,1.0,1.0443299293518067,1
72,,log2,2,2,10,1.0,0.051298093795776364,1
73,,log2,2,2,25,1.0,0.1271427631378174,1
74,,log2,2,2,50,1.0,0.2676990032196045,1
75,,log2,2,2,100,1.0,0.4358036041259766,1
76,,log2,2,2,150,1.0,0.7115780353546143,1
77,,log2,2,2,200,1.0,0.8006956577301025,1
78,,log2,2,5,10,1.0,0.04945297241210937,1
79,,log2,2,5,25,1.0,0.11059999465942383,1
80,,log2,2,5,50,1.0,0.21999235153198243,1
81,,log2,2,5,100,1.0,0.43802714347839355,1
82,,log2,2,5,150,1.0,0.5830274105072022,1
83,,log2,2,5,200,1.0,0.8802194595336914,1
84,,log2,2,10,10,1.0,0.045737600326538085,1
85,,log2,2,10,25,1.0,0.1072883129119873,1
86,,log2,2,10,50,1.0,0.23658323287963867,1
87,,log2,2,10,100,1.0,0.42651853561401365,1
88,,log2,2,10,150,1.0,0.7322525024414063,1
89,,log2,2,10,200,1.0,0.8544756889343261,1
90,,log2,4,2,10,1.0,0.04418368339538574,1
91,,log2,4,2,25,1.0,0.11192684173583985,1
92,,log2,4,2,50,1.0,0.2183459758758545,1
93,,log2,4,2,100,1.0,0.487310791015625,1
94,,log2,4,2,150,1.0,0.5859615325927734,1
95,,log2,4,2,200,1.0,0.8644448280334472,1
96,,log2,4,5,10,1.0,0.04293923377990723,1
97,,log2,4,5,25,1.0,0.0986588478088379,1
98,,log2,4,5,50,1.0,0.2060530662536621,1
99,,log2,4,5,100,1.0,0.47203598022460935,1
100,,log2,4,5,150,1.0,0.6681713104248047,1
101,,log2,4,5,200,1.0,0.9154590606689453,1
102,,log2,4,10,10,0.9992304139278735,0.06666522026062012,476
103,,log2,4,10,25,0.9989227216201811,0.1299065589904785,485
104,,log2,4,10,50,1.0,0.23190927505493164,1
105,,log2,4,10,100,1.0,0.40926461219787597,1
106,,log2,4,10,150,1.0,0.7482940196990967,1
107,,log2,4,10,200,1.0,0.9322380542755127,1
108,,,1,2,10,1.0,0.06519765853881836,1
109,,,1,2,25,1.0,0.16388826370239257,1
110,,,1,2,50,1.0,0.3515890121459961,1
111,,,1,2,100,1.0,0.7571291446685791,1
112,,,1,2,150,1.0,1.2126818656921388,1
113,,,1,2,200,1.0,1.661862277984619,1
114,,,1,5,10,1.0,0.06862387657165528,1
115,,,1,5,25,1.0,0.1708423137664795,1
116,,,1,5,50,1.0,0.3413689136505127,1
117,,,1,5,100,1.0,0.6466001987457275,1
118,,,1,5,150,1.0,1.1175507068634034,1
119,,,1,5,200,1.0,1.3083560466766357,1
120,,,1,10,10,1.0,0.07242989540100098,1
121,,,1,10,25,1.0,0.258543872833252,1
122,,,1,10,50,1.0,0.40842156410217284,1
123,,,1,10,100,1.0,0.7006258010864258,1
124,,,1,10,150,1.0,1.2467586994171143,1
125,,,1,10,200,1.0,1.24123158454895,1
126,,,2,2,10,1.0,0.08240718841552734,1
127,,,2,2,25,1.0,0.1671058177947998,1
128,,,2,2,50,1.0,0.3366395950317383,1
129,,,2,2,100,1.0,0.6576996326446534,1
130,,,2,2,150,1.0,0.9161321640014648,1
131,,,2,2,200,1.0,1.461507749557495,1
132,,,2,5,10,1.0,0.060433578491210935,1
133,,,2,5,25,1.0,0.1547098159790039,1
134,,,2,5,50,1.0,0.3142423152923584,1
135,,,2,5,100,1.0,0.5803264141082763,1
136,,,2,5,150,1.0,1.0119920253753663,1
137,,,2,5,200,1.0,1.2776766777038575,1
138,,,2,10,10,0.9995381062355658,0.07769503593444824,459
139,,,2,10,25,1.0,0.1685560703277588,1
140,,,2,10,50,1.0,0.32567801475524905,1
141,,,2,10,100,1.0,0.6572194576263428,1
142,,,2,10,150,1.0,0.9845927715301513,1
143,,,2,10,200,1.0,1.4771100521087646,1
144,,,4,2,10,1.0,0.06538834571838378,1
145,,,4,2,25,1.0,0.16350107192993163,1
146,,,4,2,50,0.9995384615384616,0.2986124038696289,434
147,,,4,2,100,0.9995384615384616,0.6146777153015137,434
148,,,4,2,150,0.9995384615384616,0.9631657600402832,434
149,,,4,2,200,0.9995384615384616,1.3007062435150147,434
150,,,4,5,10,0.9995384615384616,0.06809649467468262,434
151,,,4,5,25,0.9995384615384616,0.18400149345397948,434
152,,,4,5,50,0.9995384615384616,0.32131428718566896,434
153,,,4,5,100,0.9995384615384616,0.7092226028442383,434
154,,,4,5,150,0.9995384615384616,0.919096040725708,434
155,,,4,5,200,0.9995384615384616,1.2895987987518311,434
156,,,4,10,10,0.9995381062355658,0.06267843246459961,459
157,,,4,10,25,0.9986150293124888,0.15754528045654298,486
158,,,4,10,50,0.9995384615384616,0.30620837211608887,434
159,,,4,10,100,0.9995384615384616,0.6618012428283692,434
160,,,4,10,150,0.9990765677740274,0.9186830997467041,477
161,,,4,10,200,0.9995384615384616,1.4633540630340576,434
162,10,sqrt,1,2,10,1.0,0.046181249618530276,1
163,10,sqrt,1,2,25,1.0,0.11026606559753419,1
164,10,sqrt,1,2,50,1.0,0.257447624206543,1
165,10,sqrt,1,2,100,1.0,0.4407379627227783,1
166,10,sqrt,1,2,150,1.0,0.6137458801269531,1
167,10,sqrt,1,2,200,1.0,0.8490771770477294,1
168,10,sqrt,1,5,10,1.0,0.04463624954223633,1
169,10,sqrt,1,5,25,1.0,0.12103219032287597,1
170,10,sqrt,1,5,50,1.0,0.23248400688171386,1
171,10,sqrt,1,5,100,1.0,0.432619047164917,1
172,10,sqrt,1,5,150,1.0,0.6169587135314941,1
173,10,sqrt,1,5,200,1.0,0.8291037559509278,1
174,10,sqrt,1,10,10,1.0,0.0516606330871582,1
175,10,sqrt,1,10,25,1.0,0.12183947563171386,1
176,10,sqrt,1,10,50,1.0,0.2172694206237793,1
177,10,sqrt,1,10,100,1.0,0.4860232830047607,1
178,10,sqrt,1,10,150,1.0,0.6584866523742676,1
179,10,sqrt,1,10,200,1.0,0.9953857421875,1
180,10,sqrt,2,2,10,1.0,0.04516234397888184,1
181,10,sqrt,2,2,25,1.0,0.10262570381164551,1
182,10,sqrt,2,2,50,1.0,0.2158597469329834,1
183,10,sqrt,2,2,100,1.0,0.49133992195129395,1
184,10,sqrt,2,2,150,1.0,0.7642375946044921,1
185,10,sqrt,2,2,200,1.0,1.2009093761444092,1
186,10,sqrt,2,5,10,1.0,0.060843467712402344,1
187,10,sqrt,2,5,25,1.0,0.1675647258758545,1
188,10,sqrt,2,5,50,1.0,0.3050840854644775,1
189,10,sqrt,2,5,100,1.0,0.4903841495513916,1
190,10,sqrt,2,5,150,1.0,0.6882428169250489,1
191,10,sqrt,2,5,200,1.0,0.9346291542053222,1
192,10,sqrt,2,10,10,1.0,0.058403825759887694,1
193,10,sqrt,2,10,25,1.0,0.1307072639465332,1
194,10,sqrt,2,10,50,1.0,0.24053893089294434,1
195,10,sqrt,2,10,100,1.0,0.4395013332366943,1
196,10,sqrt,2,10,150,1.0,0.6038230895996094,1
197,10,sqrt,2,10,200,1.0,0.9991470813751221,1
198,10,sqrt,4,2,10,1.0,0.0422274112701416,1
199,10,sqrt,4,2,25,0.9993846153846153,0.12732338905334473,473
200,10,sqrt,4,2,50,1.0,0.24735937118530274,1
201,10,sqrt,4,2,100,1.0,0.48564858436584474,1
202,10,sqrt,4,2,150,1.0,0.9752858638763428,1
203,10,sqrt,4,2,200,1.0,0.9153606414794921,1
204,10,sqrt,4,5,10,1.0,0.055643558502197266,1
205,10,sqrt,4,5,25,1.0,0.13565964698791505,1
206,10,sqrt,4,5,50,1.0,0.2626960754394531,1
207,10,sqrt,4,5,100,1.0,0.5178443431854248,1
208,10,sqrt,4,5,150,1.0,0.727536392211914,1
209,10,sqrt,4,5,200,1.0,0.8998602867126465,1
210,10,sqrt,4,10,10,1.0,0.044594192504882814,1
211,10,sqrt,4,10,25,1.0,0.10133128166198731,1
212,10,sqrt,4,10,50,1.0,0.20756049156188966,1
213,10,sqrt,4,10,100,1.0,0.4466291904449463,1
214,10,sqrt,4,10,150,1.0,0.612170934677124,1
215,10,sqrt,4,10,200,1.0,0.8519210815429688,1
216,10,log2,1,2,10,1.0,0.045312690734863284,1
217,10,log2,1,2,25,1.0,0.10089387893676757,1
218,10,log2,1,2,50,1.0,0.19704265594482423,1
219,10,log2,1,2,100,1.0,0.4052086353302002,1
220,10,log2,1,2,150,1.0,0.5979407787322998,1
221,10,log2,1,2,200,1.0,0.845076608657837,1
222,10,log2,1,5,10,1.0,0.04880609512329102,1
223,10,log2,1,5,25,1.0,0.10975055694580078,1
224,10,log2,1,5,50,1.0,0.20826072692871095,1
225,10,log2,1,5,100,1.0,0.4311368942260742,1
226,10,log2,1,5,150,1.0,0.5761546134948731,1
227,10,log2,1,5,200,1.0,0.8518190383911133,1
228,10,log2,1,10,10,1.0,0.04674172401428223,1
229,10,log2,1,10,25,1.0,0.10084266662597656,1
230,10,log2,1,10,50,1.0,0.20031137466430665,1
231,10,log2,1,10,100,1.0,0.4444633960723877,1
232,10,log2,1,10,150,1.0,0.568709135055542,1
233,10,log2,1,10,200,1.0,0.877171802520752,1
234,10,log2,2,2,10,1.0,0.05102214813232422,1
235,10,log2,2,2,25,1.0,0.11231322288513183,1
236,10,log2,2,2,50,1.0,0.20413880348205565,1
237,10,log2,2,2,100,1.0,0.4370994567871094,1
238,10,log2,2,2,150,1.0,0.6048341274261475,1
239,10,log2,2,2,200,1.0,0.8953087806701661,1
240,10,log2,2,5,10,1.0,0.04946284294128418,1
241,10,log2,2,5,25,1.0,0.10800614356994628,1
242,10,log2,2,5,50,1.0,0.19984855651855468,1
243,10,log2,2,5,100,1.0,0.5064289569854736,1
244,10,log2,2,5,150,1.0,0.6005483627319336,1
245,10,log2,2,5,200,1.0,0.8982360363006592,1
246,10,log2,2,10,10,1.0,0.040921258926391604,1
247,10,log2,2,10,25,1.0,0.09826045036315918,1
248,10,log2,2,10,50,1.0,0.18983106613159179,1
249,10,log2,2,10,100,1.0,0.3982907772064209,1
250,10,log2,2,10,150,1.0,0.5973297595977783,1
251,10,log2,2,10,200,1.0,0.8477054595947265,1
252,10,log2,4,2,10,0.9996923076923077,0.04921565055847168,430
253,10,log2,4,2,25,1.0,0.11226601600646972,1
254,10,log2,4,2,50,1.0,0.19411897659301758,1
255,10,log2,4,2,100,1.0,0.4141211986541748,1
256,10,log2,4,2,150,1.0,0.6147886753082276,1
257,10,log2,4,2,200,1.0,0.8602018833160401,1
258,10,log2,4,5,10,0.9993846153846153,0.04746823310852051,473
259,10,log2,4,5,25,1.0,0.10470099449157715,1
260,10,log2,4,5,50,1.0,0.2010631561279297,1
261,10,log2,4,5,100,1.0,0.440349817276001,1
262,10,log2,4,5,150,1.0,0.5791517734527588,1
263,10,log2,4,5,200,1.0,0.8726942539215088,1
264,10,log2,4,10,10,1.0,0.044837427139282224,1
265,10,log2,4,10,25,1.0,0.10914630889892578,1
266,10,log2,4,10,50,0.9995381062355658,0.2184077262878418,459
267,10,log2,4,10,100,1.0,0.42201910018920896,1
268,10,log2,4,10,150,1.0,0.5833506107330322,1
269,10,log2,4,10,200,1.0,0.8572612762451172,1
270,10,,1,2,10,1.0,0.06748485565185547,1
271,10,,1,2,25,1.0,0.15555949211120607,1
272,10,,1,2,50,1.0,0.3109172821044922,1
273,10,,1,2,100,1.0,0.6028859138488769,1
274,10,,1,2,150,1.0,0.9303418636322022,1
275,10,,1,2,200,1.0,1.3382431983947753,1
276,10,,1,5,10,1.0,0.06321969032287597,1
277,10,,1,5,25,1.0,0.15468530654907225,1
278,10,,1,5,50,1.0,0.30969529151916503,1
279,10,,1,5,100,1.0,0.644472312927246,1
280,10,,1,5,150,1.0,0.9741197109222413,1
281,10,,1,5,200,1.0,1.47320499420166,1
282,10,,1,10,10,0.9990765677740274,0.06224226951599121,477
283,10,,1,10,25,1.0,0.16038980484008789,1
284,10,,1,10,50,0.9995381062355658,0.2988642692565918,459
285,10,,1,10,100,1.0,0.5931366920471192,1
286,10,,1,10,150,1.0,0.9473489761352539,1
287,10,,1,10,200,1.0,1.2599860668182372,1
288,10,,2,2,10,1.0,0.06078791618347168,1
289,10,,2,2,25,1.0,0.15213546752929688,1
290,10,,2,2,50,1.0,0.29749560356140137,1
291,10,,2,2,100,1.0,0.6068057060241699,1
292,10,,2,2,150,1.0,0.8878645420074462,1
293,10,,2,2,200,1.0,1.2844854831695556,1
294,10,,2,5,10,1.0,0.061370325088500974,1
295,10,,2,5,25,1.0,0.15617446899414061,1
296,10,,2,5,50,1.0,0.3095219135284424,1
297,10,,2,5,100,1.0,0.6248964786529541,1
298,10,,2,5,150,1.0,0.8999015331268311,1
299,10,,2,5,200,1.0,1.2471142292022706,1
300,10,,2,10,10,0.9995381062355658,0.06303291320800782,459
301,10,,2,10,25,1.0,0.15498747825622558,1
302,10,,2,10,50,1.0,0.3075850963592529,1
303,10,,2,10,100,1.0,0.6241809368133545,1
304,10,,2,10,150,1.0,0.9158931732177734,1
305,10,,2,10,200,1.0,1.2496620178222657,1
306,10,,4,2,10,1.0,0.06668810844421387,1
307,10,,4,2,25,0.9995384615384616,0.169327974319458,434
308,10,,4,2,50,0.9995384615384616,0.3300028324127197,434
309,10,,4,2,100,1.0,0.6428092002868653,1
310,10,,4,2,150,1.0,0.9381770610809326,1
311,10,,4,2,200,1.0,1.2139966487884521,1
312,10,,4,5,10,1.0,0.06574268341064453,1
313,10,,4,5,25,0.9995384615384616,0.1603384494781494,434
314,10,,4,5,50,1.0,0.3087929248809814,1
315,10,,4,5,100,0.9995384615384616,0.6478404045104981,434
316,10,,4,5,150,0.9995384615384616,0.9241634368896484,434
317,10,,4,5,200,0.9995384615384616,1.2424895763397217,434
318,10,,4,10,10,0.9996920708237106,0.06890664100646973,433
319,10,,4,10,25,0.9995384615384616,0.15746760368347168,434
320,10,,4,10,50,0.9990765677740274,0.31281819343566897,477
321,10,,4,10,100,0.9995381062355658,0.6790680408477783,459
322,10,,4,10,150,0.9995381062355658,0.8862977504730225,459
323,10,,4,10,200,0.9995384615384616,1.2906378269195558,434
324,20,sqrt,1,2,10,1.0,0.04682378768920899,1
325,20,sqrt,1,2,25,1.0,0.10649690628051758,1
326,20,sqrt,1,2,50,1.0,0.2210387706756592,1
327,20,sqrt,1,2,100,1.0,0.40650405883789065,1
328,20,sqrt,1,2,150,1.0,0.7487558841705322,1
329,20,sqrt,1,2,200,1.0,1.0493328094482421,1
330,20,sqrt,1,5,10,1.0,0.06149110794067383,1
331,20,sqrt,1,5,25,1.0,0.13910608291625975,1
332,20,sqrt,1,5,50,1.0,0.28923869132995605,1
333,20,sqrt,1,5,100,1.0,0.46634974479675295,1
334,20,sqrt,1,5,150,1.0,0.7171648502349853,1
335,20,sqrt,1,5,200,1.0,0.9544343471527099,1
336,20,sqrt,1,10,10,1.0,0.04493722915649414,1
337,20,sqrt,1,10,25,1.0,0.1244321346282959,1
338,20,sqrt,1,10,50,1.0,0.23495378494262695,1
339,20,sqrt,1,10,100,1.0,0.5211612701416015,1
340,20,sqrt,1,10,150,1.0,0.6950609683990479,1
341,20,sqrt,1,10,200,1.0,1.018201971054077,1
342,20,sqrt,2,2,10,1.0,0.0439333438873291,1
343,20,sqrt,2,2,25,1.0,0.12575459480285645,1
344,20,sqrt,2,2,50,1.0,0.2535838603973389,1
345,20,sqrt,2,2,100,1.0,0.4930816650390625,1
346,20,sqrt,2,2,150,1.0,0.7165000915527344,1
347,20,sqrt,2,2,200,1.0,0.9239731311798096,1
348,20,sqrt,2,5,10,1.0,0.04205937385559082,1
349,20,sqrt,2,5,25,1.0,0.15803861618041992,1
350,20,sqrt,2,5,50,1.0,0.2674355983734131,1
351,20,sqrt,2,5,100,1.0,0.4264650344848633,1
352,20,sqrt,2,5,150,1.0,0.7579631328582763,1
353,20,sqrt,2,5,200,1.0,0.8698159217834472,1
354,20,sqrt,2,10,10,1.0,0.06243295669555664,1
355,20,sqrt,2,10,25,1.0,0.13448696136474608,1
356,20,sqrt,2,10,50,1.0,0.2578849792480469,1
357,20,sqrt,2,10,100,1.0,0.47827634811401365,1
358,20,sqrt,2,10,150,1.0,0.6879122734069825,1
359,20,sqrt,2,10,200,1.0,0.9622742652893066,1
360,20,sqrt,4,2,10,0.9995381062355658,0.06119413375854492,459
361,20,sqrt,4,2,25,1.0,0.14039149284362792,1
362,20,sqrt,4,2,50,1.0,0.24052963256835938,1
363,20,sqrt,4,2,100,1.0,0.42485551834106444,1
364,20,sqrt,4,2,150,1.0,0.7955366611480713,1
365,20,sqrt,4,2,200,1.0,0.8198882102966308,1
366,20,sqrt,4,5,10,1.0,0.06347808837890626,1
367,20,sqrt,4,5,25,0.9995381062355658,0.15520672798156737,459
368,20,sqrt,4,5,50,1.0,0.25846238136291505,1
369,20,sqrt,4,5,100,1.0,0.4508682727813721,1
370,20,sqrt,4,5,150,1.0,0.7201296806335449,1
371,20,sqrt,4,5,200,1.0,0.8505280017852783,1
372,20,sqrt,4,10,10,1.0,0.060564279556274414,1
373,20,sqrt,4,10,25,0.9995381062355658,0.1779109001159668,459
374,20,sqrt,4,10,50,1.0,0.28006343841552733,1
375,20,sqrt,4,10,100,1.0,0.4975893497467041,1
376,20,sqrt,4,10,150,1.0,0.7211901187896729,1
377,20,sqrt,4,10,200,1.0,0.9569625377655029,1
378,20,log2,1,2,10,1.0,0.054686450958251955,1
379,20,log2,1,2,25,1.0,0.11737999916076661,1
380,20,log2,1,2,50,1.0,0.2591701507568359,1
381,20,log2,1,2,100,1.0,0.4558821201324463,1
382,20,log2,1,2,150,1.0,0.7560012817382813,1
383,20,log2,1,2,200,1.0,0.88169846534729,1
384,20,log2,1,5,10,1.0,0.04998593330383301,1
385,20,log2,1,5,25,1.0,0.15914473533630372,1
386,20,log2,1,5,50,1.0,0.2623133659362793,1
387,20,log2,1,5,100,1.0,0.4160617351531982,1
388,20,log2,1,5,150,1.0,0.6376539707183838,1
389,20,log2,1,5,200,1.0,0.8541621208190918,1
390,20,log2,1,10,10,1.0,0.05114617347717285,1
391,20,log2,1,10,25,1.0,0.10478301048278808,1
392,20,log2,1,10,50,1.0,0.20403528213500977,1
393,20,log2,1,10,100,1.0,0.409180736541748,1
394,20,log2,1,10,150,1.0,0.6014030456542969,1
395,20,log2,1,10,200,1.0,0.8802718162536621,1
396,20,log2,2,2,10,1.0,0.04226450920104981,1
397,20,log2,2,2,25,1.0,0.10514898300170898,1
398,20,log2,2,2,50,1.0,0.2117818832397461,1
399,20,log2,2,2,100,1.0,0.408314847946167,1
400,20,log2,2,2,150,1.0,0.6138445854187011,1
401,20,log2,2,2,200,1.0,0.8456169128417969,1
402,20,log2,2,5,10,1.0,0.04416112899780274,1
403,20,log2,2,5,25,1.0,0.1076202392578125,1
404,20,log2,2,5,50,1.0,0.20547957420349122,1
405,20,log2,2,5,100,1.0,0.4380955696105957,1
406,20,log2,2,5,150,1.0,0.6068220615386963,1
407,20,log2,2,5,200,1.0,0.8650284767150879,1
408,20,log2,2,10,10,0.9996923076923077,0.04710068702697754,430
409,20,log2,2,10,25,1.0,0.1162522315979004,1
410,20,log2,2,10,50,1.0,0.24567818641662598,1
411,20,log2,2,10,100,1.0,0.5092244625091553,1
412,20,log2,2,10,150,1.0,0.8271127223968506,1
413,20,log2,2,10,200,1.0,0.9867003917694092,1
414,20,log2,4,2,10,1.0,0.06812958717346192,1
415,20,log2,4,2,25,1.0,0.14456849098205565,1
416,20,log2,4,2,50,1.0,0.2607076644897461,1
417,20,log2,4,2,100,1.0,0.5021478652954101,1
418,20,log2,4,2,150,1.0,0.768174123764038,1
419,20,log2,4,2,200,1.0,0.9070227146148682,1
420,20,log2,4,5,10,0.9995381062355658,0.05557217597961426,459
421,20,log2,4,5,25,1.0,0.12216143608093262,1
422,20,log2,4,5,50,1.0,0.26993799209594727,1
423,20,log2,4,5,100,1.0,0.44464449882507323,1
424,20,log2,4,5,150,1.0,0.6066346168518066,1
425,20,log2,4,5,200,1.0,0.8967422485351563,1
426,20,log2,4,10,10,1.0,0.048255395889282224,1
427,20,log2,4,10,25,0.9996923076923077,0.11197175979614257,430
428,20,log2,4,10,50,1.0,0.21602301597595214,1
429,20,log2,4,10,100,1.0,0.45210719108581543,1
430,20,log2,4,10,150,1.0,0.6213756561279297,1
431,20,log2,4,10,200,1.0,0.9104512214660645,1
432,20,,1,2,10,1.0,0.07106027603149415,1
433,20,,1,2,25,1.0,0.1713536262512207,1
434,20,,1,2,50,1.0,0.32692708969116213,1
435,20,,1,2,100,1.0,0.641346549987793,1
436,20,,1,2,150,1.0,0.96863694190979,1
437,20,,1,2,200,1.0,1.3431346893310547,1
438,20,,1,5,10,1.0,0.066351318359375,1
439,20,,1,5,25,1.0,0.1556711196899414,1
440,20,,1,5,50,1.0,0.3296665668487549,1
441,20,,1,5,100,1.0,0.6270740509033204,1
442,20,,1,5,150,1.0,1.0349175930023193,1
443,20,,1,5,200,1.0,1.5736944675445557,1
444,20,,1,10,10,1.0,0.07108216285705567,1
445,20,,1,10,25,0.9995381062355658,0.17719502449035646,459
446,20,,1,10,50,1.0,0.3470189571380615,1
447,20,,1,10,100,1.0,0.8826313972473144,1
448,20,,1,10,150,1.0,1.031041669845581,1
449,20,,1,10,200,1.0,1.8134863376617432,1
450,20,,2,2,10,1.0,0.06875848770141602,1
451,20,,2,2,25,1.0,0.1617149829864502,1
452,20,,2,2,50,1.0,0.3199929237365723,1
453,20,,2,2,100,1.0,0.7006609916687012,1
454,20,,2,2,150,1.0,1.1996952056884767,1
455,20,,2,2,200,1.0,1.3911518096923827,1
456,20,,2,5,10,1.0,0.08866701126098633,1
457,20,,2,5,25,1.0,0.23764700889587403,1
458,20,,2,5,50,1.0,0.45972251892089844,1
459,20,,2,5,100,1.0,0.7032020568847657,1
460,20,,2,5,150,1.0,1.1757692337036132,1
461,20,,2,5,200,1.0,1.4918854236602783,1
462,20,,2,10,10,0.9995381062355658,0.07544136047363281,459
463,20,,2,10,25,1.0,0.2267080783843994,1
464,20,,2,10,50,0.9995381062355658,0.3781875133514404,459
465,20,,2,10,100,1.0,0.7689012050628662,1
466,20,,2,10,150,1.0,1.0127989292144775,1
467,20,,2,10,200,1.0,1.4542652130126954,1
468,20,,4,2,10,0.9990765677740274,0.06994690895080566,477
469,20,,4,2,25,1.0,0.18114562034606935,1
470,20,,4,2,50,0.9995384615384616,0.31028022766113283,434
471,20,,4,2,100,1.0,0.6700496673583984,1
472,20,,4,2,150,0.9995384615384616,1.0712249279022217,434
473,20,,4,2,200,0.9995384615384616,1.3770357608795165,434
474,20,,4,5,10,0.9990765677740274,0.07820868492126465,477
475,20,,4,5,25,1.0,0.1660851001739502,1
476,20,,4,5,50,1.0,0.3864581108093262,1
477,20,,4,5,100,1.0,0.7204121112823486,1
478,20,,4,5,150,1.0,0.9736408710479736,1
479,20,,4,5,200,1.0,1.3832422256469727,1
480,20,,4,10,10,0.9990765677740274,0.06926407814025878,477
481,20,,4,10,25,0.9990765677740274,0.1688167095184326,477
482,20,,4,10,50,0.9995384615384616,0.34530911445617674,434
483,20,,4,10,100,1.0,0.7097219944000244,1
484,20,,4,10,150,0.9990765677740274,1.0750191688537598,477
485,20,,4,10,200,1.0,1.281227445602417,1
