,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
108,,,1,2,10,1.0,0.11235895156860351,1
109,,,1,2,25,1.0,0.2535036563873291,1
110,,,1,2,50,1.0,0.6217129230499268,1
111,,,1,2,100,1.0,1.4559949398040772,1
112,,,1,2,150,1.0,1.9961359977722168,1
113,,,1,2,200,1.0,2.495226812362671,1
114,,,1,5,10,1.0,0.09917821884155273,1
115,,,1,5,25,1.0,0.42023096084594724,1
116,,,1,5,50,1.0,0.6764978408813477,1
117,,,1,5,100,1.0,1.6131460189819335,1
118,,,1,5,150,1.0,1.9873212337493897,1
119,,,1,5,200,1.0,2.6071842670440675,1
120,,,1,10,10,1.0,0.1120534896850586,1
121,,,1,10,25,1.0,0.40949716567993166,1
122,,,1,10,50,1.0,0.6820570468902588,1
123,,,1,10,100,1.0,1.667925977706909,1
124,,,1,10,150,1.0,2.0483476161956786,1
125,,,1,10,200,1.0,2.646180534362793,1
126,,,2,2,10,1.0,0.11319570541381836,1
127,,,2,2,25,1.0,0.3751538276672363,1
128,,,2,2,50,1.0,0.7395421028137207,1
129,,,2,2,100,1.0,1.3919173240661622,1
130,,,2,2,150,1.0,2.112790822982788,1
131,,,2,2,200,1.0,2.3979854583740234,1
132,,,2,5,10,1.0,0.19619383811950683,1
133,,,2,5,25,1.0,0.3693709373474121,1
134,,,2,5,50,1.0,0.6659983634948731,1
135,,,2,5,100,1.0,1.5002653121948242,1
136,,,2,5,150,1.0,2.0468981742858885,1
137,,,2,5,200,1.0,3.19511022567749,1
138,,,2,10,10,1.0,0.12365283966064453,1
139,,,2,10,25,1.0,0.37882366180419924,1
140,,,2,10,50,1.0,0.642769193649292,1
141,,,2,10,100,1.0,1.4712954998016357,1
142,,,2,10,150,1.0,2.3198291301727294,1
143,,,2,10,200,1.0,3.1974738121032713,1
144,,,4,2,10,0.9996921892580091,0.1270231246948242,326
145,,,4,2,25,0.9993846153846153,0.386414909362793,337
146,,,4,2,50,1.0,0.7581603527069092,1
147,,,4,2,100,0.9998461538461537,1.4395666122436523,192
148,,,4,2,150,0.9996923076923077,2.349366331100464,229
149,,,4,2,200,0.9998461538461537,3.8616270065307616,192
150,,,4,5,10,0.9998461538461537,0.18587841987609863,192
151,,,4,5,25,0.9990765677740274,0.3478740692138672,358
152,,,4,5,50,0.9989227216201811,0.8005927085876465,369
153,,,4,5,100,0.9998461538461537,1.23295316696167,192
154,,,4,5,150,0.9995381062355658,2.6743844509124757,335
155,,,4,5,200,0.9998461538461537,2.9499248027801515,192
156,,,4,10,10,0.9993842600817195,0.18909158706665039,341
157,,,4,10,25,0.9983073370047967,0.4893083095550537,440
158,,,4,10,50,0.9987688754663351,1.0234201908111573,373
159,,,4,10,100,0.9993842600817195,1.6876380920410157,341
160,,,4,10,150,0.9993842600817195,2.14307861328125,341
161,,,4,10,200,0.9993842600817195,2.876614236831665,341
162,10,sqrt,1,2,10,1.0,0.13827228546142578,1
163,10,sqrt,1,2,25,1.0,0.2830986976623535,1
164,10,sqrt,1,2,50,1.0,0.6185551643371582,1
165,10,sqrt,1,2,100,1.0,1.1277535438537598,1
166,10,sqrt,1,2,150,1.0,1.7025251865386963,1
167,10,sqrt,1,2,200,1.0,2.4374570846557617,1
168,10,sqrt,1,5,10,1.0,0.11464009284973145,1
169,10,sqrt,1,5,25,1.0,0.43887996673583984,1
170,10,sqrt,1,5,50,1.0,0.548872423171997,1
171,10,sqrt,1,5,100,1.0,1.2401690483093262,1
172,10,sqrt,1,5,150,1.0,1.8550535678863525,1
173,10,sqrt,1,5,200,1.0,2.6916215419769287,1
174,10,sqrt,1,10,10,1.0,0.10297322273254395,1
175,10,sqrt,1,10,25,1.0,0.2382053852081299,1
176,10,sqrt,1,10,50,1.0,0.4792606353759766,1
177,10,sqrt,1,10,100,1.0,1.2615355491638183,1
178,10,sqrt,1,10,150,1.0,1.8825302600860596,1
179,10,sqrt,1,10,200,1.0,2.569187784194946,1
180,10,sqrt,2,2,10,0.9996923076923077,0.10151710510253906,229
181,10,sqrt,2,2,25,0.9996923076923077,0.41509389877319336,229
182,10,sqrt,2,2,50,0.9996923076923077,0.6125977516174317,229
183,10,sqrt,2,2,100,0.9996923076923077,1.0192229747772217,229
184,10,sqrt,2,2,150,0.9996923076923077,0.8886849403381347,229
185,10,sqrt,2,2,200,0.9996923076923077,0.8558262825012207,229
186,10,sqrt,2,5,10,0.9996923076923077,0.039656782150268556,229
187,10,sqrt,2,5,25,0.9996923076923077,0.10102038383483887,229
188,10,sqrt,2,5,50,0.9996923076923077,0.20560669898986816,229
189,10,sqrt,2,5,100,0.9996923076923077,0.40163702964782716,229
190,10,sqrt,2,5,150,0.9996923076923077,0.539048147201538,229
191,10,sqrt,2,5,200,0.9996923076923077,0.8456090450286865,229
192,10,sqrt,2,10,10,0.9992307692307693,0.04906172752380371,351
193,10,sqrt,2,10,25,0.9996923076923077,0.09810919761657715,229
194,10,sqrt,2,10,50,0.9996923076923077,0.20906953811645507,229
195,10,sqrt,2,10,100,0.9996923076923077,0.4381264209747314,229
196,10,sqrt,2,10,150,0.9996923076923077,0.6359479904174805,229
197,10,sqrt,2,10,200,0.9996923076923077,0.814558458328247,229
198,10,sqrt,4,2,10,0.9984611831586427,0.042870521545410156,401
199,10,sqrt,4,2,25,0.9987688754663351,0.1054110050201416,373
200,10,sqrt,4,2,50,0.9978457985432581,0.1967628002166748,480
201,10,sqrt,4,2,100,0.9978457985432581,0.37694082260131834,480
202,10,sqrt,4,2,150,0.9984611831586427,0.61158127784729,401
203,10,sqrt,4,2,200,0.9981534908509504,1.3135489463806151,449
204,10,sqrt,4,5,10,0.9989230769230769,0.04617676734924316,364
205,10,sqrt,4,5,25,0.9989230769230769,0.1449793815612793,364
206,10,sqrt,4,5,50,0.9986150293124888,0.2127988338470459,396
207,10,sqrt,4,5,100,0.9981534908509504,0.505583381652832,449
208,10,sqrt,4,5,150,0.9978457985432581,0.7116621494293213,480
209,10,sqrt,4,5,200,0.9987688754663351,1.0778260707855225,373
210,10,sqrt,4,10,10,0.9986150293124888,0.042449140548706056,396
211,10,sqrt,4,10,25,0.9978457985432581,0.14579811096191406,480
212,10,sqrt,4,10,50,0.9981534908509504,0.21031613349914552,449
213,10,sqrt,4,10,100,0.9981534908509504,0.439077091217041,449
214,10,sqrt,4,10,150,0.9984611831586427,0.7105704784393311,401
215,10,sqrt,4,10,200,0.9981534908509504,0.9432328224182129,449
216,10,log2,1,2,10,1.0,0.039495086669921874,1
217,10,log2,1,2,25,1.0,0.1170351505279541,1
218,10,log2,1,2,50,1.0,0.26303372383117674,1
219,10,log2,1,2,100,1.0,0.40527544021606443,1
220,10,log2,1,2,150,1.0,0.7162182807922364,1
221,10,log2,1,2,200,1.0,0.7829597473144532,1
222,10,log2,1,5,10,1.0,0.052727890014648435,1
223,10,log2,1,5,25,1.0,0.12190103530883789,1
224,10,log2,1,5,50,1.0,0.2539026737213135,1
225,10,log2,1,5,100,1.0,0.3872500419616699,1
226,10,log2,1,5,150,1.0,0.9411540985107422,1
227,10,log2,1,5,200,1.0,0.8299848079681397,1
228,10,log2,1,10,10,1.0,0.12779788970947265,1
229,10,log2,1,10,25,1.0,0.2067354679107666,1
230,10,log2,1,10,50,1.0,0.39539003372192383,1
231,10,log2,1,10,100,1.0,0.5363931655883789,1
232,10,log2,1,10,150,1.0,0.7531357288360596,1
233,10,log2,1,10,200,1.0,0.9711026191711426,1
234,10,log2,2,2,10,0.9996923076923077,0.051822853088378903,229
235,10,log2,2,2,25,0.9996923076923077,0.13114728927612304,229
236,10,log2,2,2,50,0.9996923076923077,0.3946680068969727,229
237,10,log2,2,2,100,0.9996923076923077,0.4579312801361084,229
238,10,log2,2,2,150,0.9996923076923077,0.6855513095855713,229
239,10,log2,2,2,200,0.9996923076923077,0.9348094463348389,229
240,10,log2,2,5,10,0.9993846153846153,0.04634003639221192,337
241,10,log2,2,5,25,0.9996923076923077,0.11245880126953126,229
242,10,log2,2,5,50,0.9996923076923077,0.23354558944702147,229
243,10,log2,2,5,100,0.9996923076923077,0.45429649353027346,229
244,10,log2,2,5,150,0.9996923076923077,0.6386952877044678,229
245,10,log2,2,5,200,0.9996923076923077,0.9964714527130127,229
246,10,log2,2,10,10,0.9993846153846153,0.05906510353088379,337
247,10,log2,2,10,25,0.9996923076923077,0.13457822799682617,229
248,10,log2,2,10,50,0.9996923076923077,0.3124106407165527,229
249,10,log2,2,10,100,0.9996923076923077,0.4777047634124756,229
250,10,log2,2,10,150,0.9996923076923077,0.9244565010070801,229
251,10,log2,2,10,200,0.9996923076923077,0.8541295528411865,229
252,10,log2,4,2,10,0.9983073370047967,0.06104402542114258,440
253,10,log2,4,2,25,0.9984611831586427,0.11819038391113282,401
254,10,log2,4,2,50,0.9981534908509504,0.3010274410247803,449
255,10,log2,4,2,100,0.9984611831586427,0.5691925048828125,401
256,10,log2,4,2,150,0.9981534908509504,0.8125335693359375,449
257,10,log2,4,2,200,0.9981534908509504,1.0155792713165284,449
258,10,log2,4,5,10,0.9984611831586427,0.06053071022033692,401
259,10,log2,4,5,25,0.9981534908509504,0.1298802375793457,449
260,10,log2,4,5,50,0.9981534908509504,0.2157073974609375,449
261,10,log2,4,5,100,0.9978457985432581,0.425581693649292,480
262,10,log2,4,5,150,0.9984611831586427,0.6714166164398193,401
263,10,log2,4,5,200,0.9987688754663351,0.9174184799194336,373
264,10,log2,4,10,10,0.9981534908509504,0.04891252517700195,449
265,10,log2,4,10,25,0.9984611831586427,0.09860601425170898,401
266,10,log2,4,10,50,0.9984611831586427,0.2092667579650879,401
267,10,log2,4,10,100,0.9981534908509504,0.41842074394226075,449
268,10,log2,4,10,150,0.9978457985432581,0.5666497230529786,480
269,10,log2,4,10,200,0.9987688754663351,0.80335373878479,373
270,10,,1,2,10,1.0,0.04919676780700684,1
271,10,,1,2,25,0.9989230769230769,0.12803525924682618,364
272,10,,1,2,50,0.9998461538461537,0.2295743465423584,192
273,10,,1,2,100,0.9998461538461537,0.5066792488098144,192
274,10,,1,2,150,0.9998461538461537,0.8701186180114746,192
275,10,,1,2,200,0.9998461538461537,1.459421491622925,192
276,10,,1,5,10,0.9998461538461537,0.0599055290222168,192
277,10,,1,5,25,0.9998461538461537,0.267976713180542,192
278,10,,1,5,50,0.9998461538461537,0.45058331489562986,192
279,10,,1,5,100,0.9998461538461537,0.5677307605743408,192
280,10,,1,5,150,0.9998461538461537,1.0582818984985352,192
281,10,,1,5,200,0.9998461538461537,1.221625804901123,192
282,10,,1,10,10,0.9998461538461537,0.13067803382873536,192
283,10,,1,10,25,1.0,0.3620018005371094,1
284,10,,1,10,50,0.9998461538461537,0.6364033699035645,192
285,10,,1,10,100,0.9998461538461537,0.7047207832336426,192
286,10,,1,10,150,0.9998461538461537,1.0261009216308594,192
287,10,,1,10,200,0.9998461538461537,1.26578631401062,192
288,10,,2,2,10,1.0,0.06009120941162109,1
289,10,,2,2,25,0.9998461538461537,0.1353468418121338,192
290,10,,2,2,50,0.9995384615384616,0.2970017910003662,327
291,10,,2,2,100,0.9998461538461537,0.4384239673614502,192
292,10,,2,2,150,0.9998461538461537,0.7080672264099122,192
293,10,,2,2,200,0.9998461538461537,1.0515883445739747,192
294,10,,2,5,10,0.9998461538461537,0.04913969039916992,192
295,10,,2,5,25,0.9995384615384616,0.12606406211853027,327
296,10,,2,5,50,0.9995384615384616,0.27091636657714846,327
297,10,,2,5,100,0.9998461538461537,0.5093367099761963,192
298,10,,2,5,150,0.9998461538461537,0.7896701335906983,192
299,10,,2,5,200,0.9998461538461537,1.0300697803497314,192
300,10,,2,10,10,0.9995384615384616,0.047630929946899415,327
301,10,,2,10,25,0.9986153846153846,0.13813071250915526,395
302,10,,2,10,50,0.9998461538461537,0.23044123649597167,192
303,10,,2,10,100,0.9998461538461537,0.4945016384124756,192
304,10,,2,10,150,0.9998461538461537,0.7725728034973145,192
305,10,,2,10,200,0.9998461538461537,1.0255802154541016,192
306,10,,4,2,10,0.9987688754663351,0.048914861679077146,373
307,10,,4,2,25,0.9993842600817195,0.13934569358825682,341
308,10,,4,2,50,0.9993842600817195,0.21937270164489747,341
309,10,,4,2,100,0.9984611831586427,0.4911171913146973,401
310,10,,4,2,150,0.9992307692307693,0.6945182323455811,351
311,10,,4,2,200,0.9987688754663351,1.2058399677276612,373
312,10,,4,5,10,0.9987688754663351,0.05132865905761719,373
313,10,,4,5,25,0.9989227216201811,0.12751293182373047,369
314,10,,4,5,50,0.9992304139278735,0.30794758796691896,355
315,10,,4,5,100,0.9992307692307693,0.49512791633605957,351
316,10,,4,5,150,0.9990765677740274,0.7275042533874512,358
317,10,,4,5,200,0.9990765677740274,0.9170633316040039,358
318,10,,4,10,10,0.9992307692307693,0.048230981826782225,351
319,10,,4,10,25,0.9983073370047967,0.1188227653503418,440
320,10,,4,10,50,0.9993842600817195,0.2599648952484131,341
321,10,,4,10,100,0.9990765677740274,0.4837461471557617,358
322,10,,4,10,150,0.9990765677740274,0.7038090229034424,358
323,10,,4,10,200,0.9987688754663351,1.1691657543182372,373
324,20,sqrt,1,2,10,1.0,0.048711299896240234,1
325,20,sqrt,1,2,25,1.0,0.08243012428283691,1
326,20,sqrt,1,2,50,1.0,0.1825782299041748,1
327,20,sqrt,1,2,100,1.0,0.39412589073181153,1
328,20,sqrt,1,2,150,1.0,0.6257838249206543,1
329,20,sqrt,1,2,200,1.0,0.7131502151489257,1
330,20,sqrt,1,5,10,1.0,0.042600393295288086,1
331,20,sqrt,1,5,25,1.0,0.09495224952697753,1
332,20,sqrt,1,5,50,1.0,0.17783145904541015,1
333,20,sqrt,1,5,100,1.0,0.4427384853363037,1
334,20,sqrt,1,5,150,1.0,0.6001983165740967,1
335,20,sqrt,1,5,200,1.0,1.0481152057647705,1
336,20,sqrt,1,10,10,1.0,0.08039717674255371,1
337,20,sqrt,1,10,25,1.0,0.10959448814392089,1
338,20,sqrt,1,10,50,1.0,0.23289132118225098,1
339,20,sqrt,1,10,100,1.0,0.46155881881713867,1
340,20,sqrt,1,10,150,1.0,0.6551064014434814,1
341,20,sqrt,1,10,200,1.0,0.9241258144378662,1
342,20,sqrt,2,2,10,0.9996923076923077,0.058426856994628906,229
343,20,sqrt,2,2,25,0.9995384615384616,0.11189661026000977,327
344,20,sqrt,2,2,50,0.9996923076923077,0.22845034599304198,229
345,20,sqrt,2,2,100,0.9996923076923077,0.48128399848937986,229
346,20,sqrt,2,2,150,0.9996923076923077,0.7007266044616699,229
347,20,sqrt,2,2,200,0.9996923076923077,0.891377592086792,229
348,20,sqrt,2,5,10,1.0,0.044936609268188474,1
349,20,sqrt,2,5,25,1.0,0.10989546775817871,1
350,20,sqrt,2,5,50,0.9996923076923077,0.20793981552124025,229
351,20,sqrt,2,5,100,0.9996923076923077,0.4343734264373779,229
352,20,sqrt,2,5,150,0.9996923076923077,0.67530198097229,229
