,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
144,0.01,500,l1,liblinear,0.8749031799609167,0.05282998085021973,1
145,0.01,500,l1,saga,0.8527450701723218,0.10734930038452148,461
146,0.01,500,l1,lbfgs,,0.008075332641601563,541
147,0.01,500,l1,newton-cg,,0.010984277725219727,541
148,0.01,500,l2,liblinear,0.8644416414993783,0.06039133071899414,11
149,0.01,500,l2,saga,0.852283650145082,0.06416854858398438,494
150,0.01,500,l2,lbfgs,0.852283650145082,0.05271525382995605,494
151,0.01,500,l2,newton-cg,0.852283650145082,0.05294947624206543,494
152,0.01,500,elasticnet,liblinear,,0.009872674942016602,541
153,0.01,500,elasticnet,saga,,0.008644294738769532,541
154,0.01,500,elasticnet,lbfgs,,0.009615421295166016,541
155,0.01,500,elasticnet,newton-cg,,0.006326723098754883,541
156,0.01,500,,liblinear,,0.006217098236083985,541
157,0.01,500,,saga,0.8609008112749452,0.2525912284851074,21
158,0.01,500,,lbfgs,0.8609008112749452,0.07040014266967773,21
159,0.01,500,,newton-cg,0.8609008112749452,0.06194114685058594,21
160,0.1,50,l1,liblinear,0.8572077929768461,0.08709077835083008,451
161,0.1,50,l1,saga,0.8596695683069816,0.16862382888793945,341
162,0.1,50,l1,lbfgs,,0.0056671142578125,541
163,0.1,50,l1,newton-cg,,0.010215663909912109,541
164,0.1,50,l2,liblinear,0.852283650145082,0.06915545463562012,494
165,0.1,50,l2,saga,0.8524385622076153,0.2264575958251953,466
166,0.1,50,l2,lbfgs,0.8524385622076153,0.0635673999786377,466
167,0.1,50,l2,newton-cg,0.8524385622076153,0.05524930953979492,466
168,0.1,50,elasticnet,liblinear,,0.0038348674774169923,541
169,0.1,50,elasticnet,saga,,0.0047013282775878905,541
170,0.1,50,elasticnet,lbfgs,,0.004546642303466797,541
171,0.1,50,elasticnet,newton-cg,,0.004773664474487305,541
172,0.1,50,,liblinear,,0.004186582565307617,541
173,0.1,50,,saga,0.8609008112749452,0.25525517463684083,21
174,0.1,50,,lbfgs,0.8609008112749452,0.06296796798706054,21
175,0.1,50,,newton-cg,0.8609008112749452,0.061079978942871094,21
176,0.1,100,l1,liblinear,0.8572077929768461,0.07506833076477051,451
177,0.1,100,l1,saga,0.8596695683069816,0.264957332611084,341
178,0.1,100,l1,lbfgs,,0.008062648773193359,541
179,0.1,100,l1,newton-cg,,0.004936504364013672,541
180,0.1,100,l2,liblinear,0.852283650145082,0.03722901344299316,494
181,0.1,100,l2,saga,0.8510528809143129,0.11299452781677247,539
182,0.1,100,l2,lbfgs,0.8524385622076153,0.05997996330261231,466
183,0.1,100,l2,newton-cg,0.8524385622076153,0.05839381217956543,466
184,0.1,100,elasticnet,liblinear,,0.005693197250366211,541
185,0.1,100,elasticnet,saga,,0.004815435409545899,541
186,0.1,100,elasticnet,lbfgs,,0.003639364242553711,541
187,0.1,100,elasticnet,newton-cg,,0.005551195144653321,541
188,0.1,100,,liblinear,,0.008783531188964844,541
189,0.1,100,,saga,0.8609008112749452,0.17185826301574708,21
190,0.1,100,,lbfgs,0.8609008112749452,0.06503138542175294,21
191,0.1,100,,newton-cg,0.8609008112749452,0.08440136909484863,21
192,0.1,150,l1,liblinear,0.8572077929768461,0.0868682861328125,451
193,0.1,150,l1,saga,0.8596695683069816,0.13291406631469727,341
194,0.1,150,l1,lbfgs,,0.004383707046508789,541
195,0.1,150,l1,newton-cg,,0.004646444320678711,541
196,0.1,150,l2,liblinear,0.852283650145082,0.0413355827331543,494
197,0.1,150,l2,saga,0.8524385622076153,0.20542755126953124,466
198,0.1,150,l2,lbfgs,0.8524385622076153,0.08901729583740234,466
199,0.1,150,l2,newton-cg,0.8524385622076153,0.11012320518493653,466
200,0.1,150,elasticnet,liblinear,,0.003570365905761719,541
201,0.1,150,elasticnet,saga,,0.0046863555908203125,541
202,0.1,150,elasticnet,lbfgs,,0.003943777084350586,541
203,0.1,150,elasticnet,newton-cg,,0.0038683414459228516,541
204,0.1,150,,liblinear,,0.006975841522216797,541
205,0.1,150,,saga,0.8609008112749452,0.10726213455200195,21
206,0.1,150,,lbfgs,0.8609008112749452,0.09903941154479981,21
207,0.1,150,,newton-cg,0.8609008112749452,0.05861830711364746,21
208,0.1,200,l1,liblinear,0.8572077929768461,0.1552187442779541,451
209,0.1,200,l1,saga,0.8596695683069816,0.12839837074279786,341
210,0.1,200,l1,lbfgs,,0.004848194122314453,541
211,0.1,200,l1,newton-cg,,0.004965925216674804,541
212,0.1,200,l2,liblinear,0.852283650145082,0.050555181503295896,494
213,0.1,200,l2,saga,0.8524385622076153,0.13154296875,466
214,0.1,200,l2,lbfgs,0.8524385622076153,0.06870832443237304,466
215,0.1,200,l2,newton-cg,0.8524385622076153,0.055711889266967775,466
216,0.1,200,elasticnet,liblinear,,0.004366874694824219,541
217,0.1,200,elasticnet,saga,,0.004635667800903321,541
218,0.1,200,elasticnet,lbfgs,,0.004588794708251953,541
219,0.1,200,elasticnet,newton-cg,,0.00445556640625,541
220,0.1,200,,liblinear,,0.0028792858123779298,541
221,0.1,200,,saga,0.8609008112749452,0.2865190029144287,21
222,0.1,200,,lbfgs,0.8609008112749452,0.13093276023864747,21
223,0.1,200,,newton-cg,0.8609008112749452,0.1542433261871338,21
224,0.1,250,l1,liblinear,0.8572077929768461,0.12128744125366211,451
225,0.1,250,l1,saga,0.8596695683069816,0.19801297187805175,341
226,0.1,250,l1,lbfgs,,0.01177678108215332,541
227,0.1,250,l1,newton-cg,,0.004128217697143555,541
228,0.1,250,l2,liblinear,0.852283650145082,0.04073772430419922,494
229,0.1,250,l2,saga,0.8524385622076153,0.10901246070861817,466
230,0.1,250,l2,lbfgs,0.8524385622076153,0.0688736915588379,466
231,0.1,250,l2,newton-cg,0.8524385622076153,0.05824732780456543,466
232,0.1,250,elasticnet,liblinear,,0.012723779678344727,541
233,0.1,250,elasticnet,saga,,0.012190437316894532,541
234,0.1,250,elasticnet,lbfgs,,0.005877256393432617,541
235,0.1,250,elasticnet,newton-cg,,0.006656169891357422,541
236,0.1,250,,liblinear,,0.006640481948852539,541
237,0.1,250,,saga,0.8609008112749452,0.18751215934753418,21
238,0.1,250,,lbfgs,0.8609008112749452,0.06528148651123047,21
239,0.1,250,,newton-cg,0.8609008112749452,0.059757232666015625,21
240,0.1,300,l1,liblinear,0.8572077929768461,0.18210253715515137,451
241,0.1,300,l1,saga,0.8596695683069816,0.1591588020324707,341
242,0.1,300,l1,lbfgs,,0.005403852462768555,541
243,0.1,300,l1,newton-cg,,0.005307245254516602,541
244,0.1,300,l2,liblinear,0.852283650145082,0.036908626556396484,494
245,0.1,300,l2,saga,0.8524385622076153,0.10575790405273437,466
246,0.1,300,l2,lbfgs,0.8524385622076153,0.06774559020996093,466
247,0.1,300,l2,newton-cg,0.8524385622076153,0.05271620750427246,466
248,0.1,300,elasticnet,liblinear,,0.005040788650512695,541
249,0.1,300,elasticnet,saga,,0.007078695297241211,541
250,0.1,300,elasticnet,lbfgs,,0.0036334991455078125,541
251,0.1,300,elasticnet,newton-cg,,0.014513206481933594,541
252,0.1,300,,liblinear,,0.016436100006103516,541
253,0.1,300,,saga,0.8609008112749452,0.2668178081512451,21
254,0.1,300,,lbfgs,0.8609008112749452,0.13136563301086426,21
255,0.1,300,,newton-cg,0.8609008112749452,0.11865711212158203,21
256,0.1,250,l1,liblinear,0.8572077929768461,0.08170571327209472,451
257,0.1,250,l1,saga,0.8596695683069816,0.1989603042602539,341
258,0.1,250,l1,lbfgs,,0.010516357421875,541
259,0.1,250,l1,newton-cg,,0.005426597595214844,541
260,0.1,250,l2,liblinear,0.852283650145082,0.036215019226074216,494
261,0.1,250,l2,saga,0.8524385622076153,0.10434103012084961,466
262,0.1,250,l2,lbfgs,0.8524385622076153,0.06523466110229492,466
263,0.1,250,l2,newton-cg,0.8524385622076153,0.052312278747558595,466
264,0.1,250,elasticnet,liblinear,,0.004511213302612305,541
265,0.1,250,elasticnet,saga,,0.005089950561523437,541
266,0.1,250,elasticnet,lbfgs,,0.0038457870483398437,541
267,0.1,250,elasticnet,newton-cg,,0.0048711299896240234,541
268,0.1,250,,liblinear,,0.005992507934570313,541
269,0.1,250,,saga,0.8609008112749452,0.149485445022583,21
270,0.1,250,,lbfgs,0.8609008112749452,0.10075564384460449,21
271,0.1,250,,newton-cg,0.8609008112749452,0.12631821632385254,21
272,0.1,400,l1,liblinear,0.8572077929768461,0.07904181480407715,451
273,0.1,400,l1,saga,0.8596695683069816,0.11292538642883301,341
274,0.1,400,l1,lbfgs,,0.003993463516235351,541
275,0.1,400,l1,newton-cg,,0.003635740280151367,541
276,0.1,400,l2,liblinear,0.852283650145082,0.03543705940246582,494
277,0.1,400,l2,saga,0.8524385622076153,0.09414491653442383,466
278,0.1,400,l2,lbfgs,0.8524385622076153,0.0999666690826416,466
279,0.1,400,l2,newton-cg,0.8524385622076153,0.10973458290100098,466
280,0.1,400,elasticnet,liblinear,,0.009018850326538087,541
281,0.1,400,elasticnet,saga,,0.006945991516113281,541
282,0.1,400,elasticnet,lbfgs,,0.006062221527099609,541
283,0.1,400,elasticnet,newton-cg,,0.004360818862915039,541
284,0.1,400,,liblinear,,0.005222034454345703,541
285,0.1,400,,saga,0.8609008112749452,0.20003867149353027,21
286,0.1,400,,lbfgs,0.8609008112749452,0.10778131484985351,21
287,0.1,400,,newton-cg,0.8609008112749452,0.06193909645080566,21
288,0.1,450,l1,liblinear,0.8572077929768461,0.0813143253326416,451
289,0.1,450,l1,saga,0.8596695683069816,0.1135019302368164,341
290,0.1,450,l1,lbfgs,,0.003696727752685547,541
291,0.1,450,l1,newton-cg,,0.005122756958007813,541
292,0.1,450,l2,liblinear,0.852283650145082,0.036592960357666016,494
293,0.1,450,l2,saga,0.8510528809143129,0.10669889450073242,539
294,0.1,450,l2,lbfgs,0.8524385622076153,0.1122063159942627,466
295,0.1,450,l2,newton-cg,0.8524385622076153,0.06374430656433105,466
296,0.1,450,elasticnet,liblinear,,0.004012632369995117,541
297,0.1,450,elasticnet,saga,,0.004862785339355469,541
298,0.1,450,elasticnet,lbfgs,,0.004106760025024414,541
299,0.1,450,elasticnet,newton-cg,,0.008441686630249023,541
300,0.1,450,,liblinear,,0.0060638427734375,541
301,0.1,450,,saga,0.8609008112749452,0.2168856143951416,21
302,0.1,450,,lbfgs,0.8609008112749452,0.15601692199707032,21
303,0.1,450,,newton-cg,0.8609008112749452,0.05914649963378906,21
304,0.1,500,l1,liblinear,0.8572077929768461,0.13900461196899414,451
305,0.1,500,l1,saga,0.8596695683069816,0.2045912265777588,341
306,0.1,500,l1,lbfgs,,0.0046999454498291016,541
307,0.1,500,l1,newton-cg,,0.003263092041015625,541
308,0.1,500,l2,liblinear,0.852283650145082,0.03759326934814453,494
309,0.1,500,l2,saga,0.8524385622076153,0.22431259155273436,466
310,0.1,500,l2,lbfgs,0.8524385622076153,0.06383357048034669,466
311,0.1,500,l2,newton-cg,0.8524385622076153,0.05292072296142578,466
312,0.1,500,elasticnet,liblinear,,0.005797576904296875,541
313,0.1,500,elasticnet,saga,,0.005342340469360352,541
314,0.1,500,elasticnet,lbfgs,,0.004419803619384766,541
315,0.1,500,elasticnet,newton-cg,,0.004722213745117188,541
316,0.1,500,,liblinear,,0.008832979202270507,541
317,0.1,500,,saga,0.8609008112749452,0.10388202667236328,21
318,0.1,500,,lbfgs,0.8609008112749452,0.11049022674560546,21
319,0.1,500,,newton-cg,0.8609008112749452,0.10820693969726562,21
320,0.5,50,l1,liblinear,0.8592080298454432,0.08319239616394043,351
321,0.5,50,l1,saga,0.8609008112749452,0.12480497360229492,21
322,0.5,50,l1,lbfgs,,0.004723405838012696,541
323,0.5,50,l1,newton-cg,,0.0039805412292480465,541
324,0.5,50,l2,liblinear,0.8578231775922308,0.04023189544677734,441
325,0.5,50,l2,saga,0.8585926452300587,0.13491387367248536,401
326,0.5,50,l2,lbfgs,0.8585926452300587,0.06831316947937012,401
327,0.5,50,l2,newton-cg,0.8585926452300587,0.05407867431640625,401
328,0.5,50,elasticnet,liblinear,,0.005241250991821289,541
329,0.5,50,elasticnet,saga,,0.004717063903808594,541
330,0.5,50,elasticnet,lbfgs,,0.004806327819824219,541
331,0.5,50,elasticnet,newton-cg,,0.004214096069335938,541
332,0.5,50,,liblinear,,0.005310630798339844,541
333,0.5,50,,saga,0.8609008112749452,0.16679306030273439,21
334,0.5,50,,lbfgs,0.8609008112749452,0.08910694122314453,21
335,0.5,50,,newton-cg,0.8609008112749452,0.11816034317016602,21
336,0.5,100,l1,liblinear,0.8592080298454432,0.09453611373901367,351
337,0.5,100,l1,saga,0.8609008112749452,0.14717555046081543,21
338,0.5,100,l1,lbfgs,,0.005418634414672852,541
339,0.5,100,l1,newton-cg,,0.0055065155029296875,541
340,0.5,100,l2,liblinear,0.8578231775922308,0.05138506889343262,441
341,0.5,100,l2,saga,0.8585926452300587,0.1469862937927246,401
342,0.5,100,l2,lbfgs,0.8585926452300587,0.09172697067260742,401
343,0.5,100,l2,newton-cg,0.8585926452300587,0.053743839263916016,401
344,0.5,100,elasticnet,liblinear,,0.00550990104675293,541
345,0.5,100,elasticnet,saga,,0.007056999206542969,541
346,0.5,100,elasticnet,lbfgs,,0.01097402572631836,541
347,0.5,100,elasticnet,newton-cg,,0.007004308700561524,541
348,0.5,100,,liblinear,,0.0056476593017578125,541
349,0.5,100,,saga,0.8609008112749452,0.10130205154418945,21
350,0.5,100,,lbfgs,0.8609008112749452,0.10563015937805176,21
351,0.5,100,,newton-cg,0.8609008112749452,0.06995906829833984,21
352,0.5,150,l1,liblinear,0.8592080298454432,0.11129851341247558,351
353,0.5,150,l1,saga,0.8609008112749452,0.18034157752990723,21
354,0.5,150,l1,lbfgs,,0.006172275543212891,541
355,0.5,150,l1,newton-cg,,0.009486246109008788,541
356,0.5,150,l2,liblinear,0.8578231775922308,0.04845471382141113,441
357,0.5,150,l2,saga,0.8585926452300587,0.11621026992797852,401
358,0.5,150,l2,lbfgs,0.8585926452300587,0.10608758926391601,401
359,0.5,150,l2,newton-cg,0.8585926452300587,0.0570643424987793,401
360,0.5,150,elasticnet,liblinear,,0.00754694938659668,541
361,0.5,150,elasticnet,saga,,0.005681419372558593,541
362,0.5,150,elasticnet,lbfgs,,0.005426454544067383,541
363,0.5,150,elasticnet,newton-cg,,0.006537675857543945,541
364,0.5,150,,liblinear,,0.0037847042083740236,541
365,0.5,150,,saga,0.8609008112749452,0.16291747093200684,21
366,0.5,150,,lbfgs,0.8609008112749452,0.055405616760253906,21
367,0.5,150,,newton-cg,0.8609008112749452,0.06356868743896485,21
368,0.5,200,l1,liblinear,0.8592080298454432,0.22402749061584473,351
369,0.5,200,l1,saga,0.8609008112749452,0.2121432304382324,21
370,0.5,200,l1,lbfgs,,0.010844564437866211,541
371,0.5,200,l1,newton-cg,,0.012715482711791992,541
372,0.5,200,l2,liblinear,0.8578231775922308,0.05214505195617676,441
373,0.5,200,l2,saga,0.8585926452300587,0.09940648078918457,401
374,0.5,200,l2,lbfgs,0.8585926452300587,0.09059233665466308,401
375,0.5,200,l2,newton-cg,0.8585926452300587,0.04855523109436035,401
376,0.5,200,elasticnet,liblinear,,0.005666923522949219,541
377,0.5,200,elasticnet,saga,,0.030985498428344728,541
378,0.5,200,elasticnet,lbfgs,,0.008632087707519531,541
379,0.5,200,elasticnet,newton-cg,,0.00619816780090332,541
380,0.5,200,,liblinear,,0.004422616958618164,541
381,0.5,200,,saga,0.8609008112749452,0.08744373321533203,21
382,0.5,200,,lbfgs,0.8609008112749452,0.10975756645202636,21
383,0.5,200,,newton-cg,0.8609008112749452,0.12095375061035156,21
384,0.5,250,l1,liblinear,0.8592080298454432,0.16559906005859376,351
385,0.5,250,l1,saga,0.8609008112749452,0.13089594841003419,21
386,0.5,250,l1,lbfgs,,0.004290294647216797,541
387,0.5,250,l1,newton-cg,,0.006484699249267578,541
388,0.5,250,l2,liblinear,0.8578231775922308,0.05448193550109863,441
389,0.5,250,l2,saga,0.8585926452300587,0.08950700759887695,401
390,0.5,250,l2,lbfgs,0.8585926452300587,0.05473237037658692,401
391,0.5,250,l2,newton-cg,0.8585926452300587,0.05500802993774414,401
392,0.5,250,elasticnet,liblinear,,0.0028487682342529298,541
393,0.5,250,elasticnet,saga,,0.00961008071899414,541
394,0.5,250,elasticnet,lbfgs,,0.007910919189453126,541
395,0.5,250,elasticnet,newton-cg,,0.006829595565795899,541
396,0.5,250,,liblinear,,0.010298681259155274,541
397,0.5,250,,saga,0.8609008112749452,0.10019817352294921,21
398,0.5,250,,lbfgs,0.8609008112749452,0.13151240348815918,21
399,0.5,250,,newton-cg,0.8609008112749452,0.17329092025756837,21
400,0.5,300,l1,liblinear,0.8592080298454432,0.21014513969421386,351
401,0.5,300,l1,saga,0.8609008112749452,0.19871444702148439,21
402,0.5,300,l1,lbfgs,,0.00432133674621582,541
403,0.5,300,l1,newton-cg,,0.003949356079101562,541
404,0.5,300,l2,liblinear,0.8578231775922308,0.03654837608337402,441
405,0.5,300,l2,saga,0.8585926452300587,0.10609607696533203,401
406,0.5,300,l2,lbfgs,0.8585926452300587,0.05948615074157715,401
407,0.5,300,l2,newton-cg,0.8585926452300587,0.06587729454040528,401
408,0.5,300,elasticnet,liblinear,,0.024927186965942382,541
409,0.5,300,elasticnet,saga,,0.008866453170776367,541
410,0.5,300,elasticnet,lbfgs,,0.004749917984008789,541
411,0.5,300,elasticnet,newton-cg,,0.008032989501953126,541
412,0.5,300,,liblinear,,0.01446990966796875,541
413,0.5,300,,saga,0.8609008112749452,0.11532196998596192,21
414,0.5,300,,lbfgs,0.8609008112749452,0.06721200942993164,21
415,0.5,300,,newton-cg,0.8609008112749452,0.05795416831970215,21
416,0.5,250,l1,liblinear,0.8592080298454432,0.17089548110961914,351
417,0.5,250,l1,saga,0.8609008112749452,0.23269710540771485,21
418,0.5,250,l1,lbfgs,,0.009178495407104493,541
419,0.5,250,l1,newton-cg,,0.005846405029296875,541
420,0.5,250,l2,liblinear,0.8578231775922308,0.03845572471618652,441
421,0.5,250,l2,saga,0.8585926452300587,0.09596409797668456,401
422,0.5,250,l2,lbfgs,0.8585926452300587,0.053564262390136716,401
423,0.5,250,l2,newton-cg,0.8585926452300587,0.057898759841918945,401
424,0.5,250,elasticnet,liblinear,,0.0044971942901611325,541
