,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
187,0.5,200,elasticnet,newton-cg,,0.003006744384765625,271
188,0.5,200,,liblinear,,0.0021620750427246093,271
189,0.5,200,,saga,0.9109087463729495,0.24894847869873046,1
190,0.5,200,,lbfgs,0.9109087463729495,0.06941280364990235,1
191,0.5,200,,newton-cg,0.9109087463729495,0.05171666145324707,1
192,0.5,300,l1,liblinear,0.9090622372239,0.0867081642150879,196
193,0.5,300,l1,saga,0.9104468526085153,0.36908817291259766,151
194,0.5,300,l1,lbfgs,,0.002803611755371094,271
195,0.5,300,l1,newton-cg,,0.003135871887207031,271
196,0.5,300,l2,liblinear,0.908139160300823,0.05954437255859375,211
197,0.5,300,l2,saga,0.9104468526085153,0.17330174446105956,151
198,0.5,300,l2,lbfgs,0.9104468526085153,0.0782973289489746,151
199,0.5,300,l2,newton-cg,0.9104468526085153,0.13080015182495117,151
200,0.5,300,elasticnet,liblinear,,0.002852058410644531,271
201,0.5,300,elasticnet,saga,,0.002455615997314453,271
202,0.5,300,elasticnet,lbfgs,,0.0021890640258789063,271
203,0.5,300,elasticnet,newton-cg,,0.0037164688110351562,271
204,0.5,300,,liblinear,,0.004100227355957031,271
205,0.5,300,,saga,0.9109087463729495,0.274556827545166,1
206,0.5,300,,lbfgs,0.9109087463729495,0.095524263381958,1
207,0.5,300,,newton-cg,0.9109087463729495,0.058974075317382815,1
208,0.5,400,l1,liblinear,0.9090622372239,0.08003616333007812,196
209,0.5,400,l1,saga,0.9104468526085153,0.2538877487182617,151
210,0.5,400,l1,lbfgs,,0.0035782814025878905,271
211,0.5,400,l1,newton-cg,,0.005237436294555664,271
212,0.5,400,l2,liblinear,0.908139160300823,0.03736414909362793,211
213,0.5,400,l2,saga,0.9104468526085153,0.23024358749389648,151
214,0.5,400,l2,lbfgs,0.9104468526085153,0.06251716613769531,151
215,0.5,400,l2,newton-cg,0.9104468526085153,0.07584619522094727,151
216,0.5,400,elasticnet,liblinear,,0.0027503490447998045,271
217,0.5,400,elasticnet,saga,,0.002234029769897461,271
218,0.5,400,elasticnet,lbfgs,,0.0019481182098388672,271
219,0.5,400,elasticnet,newton-cg,,0.004297637939453125,271
220,0.5,400,,liblinear,,0.003222370147705078,271
221,0.5,400,,saga,0.9109087463729495,0.23677988052368165,1
222,0.5,400,,lbfgs,0.9109087463729495,0.04993176460266113,1
223,0.5,400,,newton-cg,0.9109087463729495,0.07113542556762695,1
224,0.5,500,l1,liblinear,0.9090622372239,0.08912577629089355,196
225,0.5,500,l1,saga,0.9104468526085153,0.2427152156829834,151
226,0.5,500,l1,lbfgs,,0.002659893035888672,271
227,0.5,500,l1,newton-cg,,0.004563665390014649,271
228,0.5,500,l2,liblinear,0.908139160300823,0.043107461929321286,211
229,0.5,500,l2,saga,0.9104468526085153,0.24803199768066406,151
230,0.5,500,l2,lbfgs,0.9104468526085153,0.06248831748962402,151
231,0.5,500,l2,newton-cg,0.9104468526085153,0.06492624282836915,151
232,0.5,500,elasticnet,liblinear,,0.0025871753692626952,271
233,0.5,500,elasticnet,saga,,0.005074691772460937,271
234,0.5,500,elasticnet,lbfgs,,0.002454853057861328,271
235,0.5,500,elasticnet,newton-cg,,0.009097576141357422,271
236,0.5,500,,liblinear,,0.0028770923614501952,271
237,0.5,500,,saga,0.9109087463729495,0.20035743713378906,1
238,0.5,500,,lbfgs,0.9109087463729495,0.05187005996704101,1
239,0.5,500,,newton-cg,0.9109087463729495,0.059516525268554686,1
240,1.0,100,l1,liblinear,0.9104468526085153,0.08561744689941406,151
241,1.0,100,l1,saga,0.9104468526085153,0.22852482795715331,151
242,1.0,100,l1,lbfgs,,0.001608562469482422,271
243,1.0,100,l1,newton-cg,,0.00534205436706543,271
244,1.0,100,l2,liblinear,0.9090622372239,0.03275432586669922,196
245,1.0,100,l2,saga,0.9104468526085153,0.20821790695190429,151
246,1.0,100,l2,lbfgs,0.9104468526085153,0.053715991973876956,151
247,1.0,100,l2,newton-cg,0.9104468526085153,0.04359793663024902,151
248,1.0,100,elasticnet,liblinear,,0.0016550064086914063,271
249,1.0,100,elasticnet,saga,,0.0024442195892333983,271
250,1.0,100,elasticnet,lbfgs,,0.0019390106201171875,271
251,1.0,100,elasticnet,newton-cg,,0.0032553672790527344,271
252,1.0,100,,liblinear,,0.0029057025909423827,271
253,1.0,100,,saga,0.9109087463729495,0.16057820320129396,1
254,1.0,100,,lbfgs,0.9109087463729495,0.052447843551635745,1
255,1.0,100,,newton-cg,0.9109087463729495,0.057320594787597656,1
256,1.0,200,l1,liblinear,0.9104468526085153,0.07409124374389649,151
257,1.0,200,l1,saga,0.9104468526085153,0.24220643043518067,151
258,1.0,200,l1,lbfgs,,0.0020455360412597657,271
259,1.0,200,l1,newton-cg,,0.001817035675048828,271
260,1.0,200,l2,liblinear,0.9090622372239,0.03439335823059082,196
261,1.0,200,l2,saga,0.9104468526085153,0.19485020637512207,151
262,1.0,200,l2,lbfgs,0.9104468526085153,0.04783244132995605,151
263,1.0,200,l2,newton-cg,0.9104468526085153,0.048418617248535155,151
264,1.0,200,elasticnet,liblinear,,0.0025698184967041016,271
265,1.0,200,elasticnet,saga,,0.0036583423614501955,271
266,1.0,200,elasticnet,lbfgs,,0.00203094482421875,271
267,1.0,200,elasticnet,newton-cg,,0.0032777786254882812,271
268,1.0,200,,liblinear,,0.0022620201110839845,271
269,1.0,200,,saga,0.9109087463729495,0.17618803977966307,1
270,1.0,200,,lbfgs,0.9109087463729495,0.04858784675598145,1
271,1.0,200,,newton-cg,0.9109087463729495,0.048723030090332034,1
272,1.0,300,l1,liblinear,0.9104468526085153,0.0766690731048584,151
273,1.0,300,l1,saga,0.9104468526085153,0.2990894794464111,151
274,1.0,300,l1,lbfgs,,0.002641773223876953,271
275,1.0,300,l1,newton-cg,,0.0027191638946533203,271
276,1.0,300,l2,liblinear,0.9090622372239,0.043649721145629886,196
277,1.0,300,l2,saga,0.9104468526085153,0.18867855072021483,151
278,1.0,300,l2,lbfgs,0.9104468526085153,0.046825218200683597,151
279,1.0,300,l2,newton-cg,0.9104468526085153,0.07242465019226074,151
280,1.0,300,elasticnet,liblinear,,0.0024117946624755858,271
281,1.0,300,elasticnet,saga,,0.010926771163940429,271
282,1.0,300,elasticnet,lbfgs,,0.003772592544555664,271
283,1.0,300,elasticnet,newton-cg,,0.0022267818450927733,271
284,1.0,300,,liblinear,,0.00746760368347168,271
285,1.0,300,,saga,0.9109087463729495,0.19977350234985353,1
286,1.0,300,,lbfgs,0.9109087463729495,0.05296320915222168,1
287,1.0,300,,newton-cg,0.9109087463729495,0.05994715690612793,1
288,1.0,400,l1,liblinear,0.9104468526085153,0.08085222244262695,151
289,1.0,400,l1,saga,0.9104468526085153,0.21661982536315919,151
290,1.0,400,l1,lbfgs,,0.0022268772125244142,271
291,1.0,400,l1,newton-cg,,0.002451324462890625,271
292,1.0,400,l2,liblinear,0.9090622372239,0.03950276374816895,196
293,1.0,400,l2,saga,0.9104468526085153,0.16610260009765626,151
294,1.0,400,l2,lbfgs,0.9104468526085153,0.04817366600036621,151
295,1.0,400,l2,newton-cg,0.9104468526085153,0.04770021438598633,151
296,1.0,400,elasticnet,liblinear,,0.0024957180023193358,271
297,1.0,400,elasticnet,saga,,0.0035737991333007813,271
