,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
208,10,sqrt,4,5,150,0.9986150293124888,1.8565754413604736,424
209,10,sqrt,4,5,200,0.9986150293124888,2.462682580947876,424
210,10,sqrt,4,10,10,0.9983073370047967,0.12457356452941895,472
211,10,sqrt,4,10,25,0.9986150293124888,0.25621910095214845,424
212,10,sqrt,4,10,50,0.9986150293124888,0.6091911315917968,424
213,10,sqrt,4,10,100,0.9986150293124888,1.3615521430969237,424
214,10,sqrt,4,10,150,0.9989227216201811,2.12105975151062,352
215,10,sqrt,4,10,200,0.9986150293124888,2.489881181716919,424
216,10,log2,1,2,10,1.0,0.10066781044006348,1
217,10,log2,1,2,25,1.0,0.27208538055419923,1
218,10,log2,1,2,50,1.0,0.6034709453582764,1
219,10,log2,1,2,100,1.0,1.241279125213623,1
220,10,log2,1,2,150,1.0,1.822324514389038,1
221,10,log2,1,2,200,1.0,2.334266710281372,1
222,10,log2,1,5,10,1.0,0.09832568168640136,1
223,10,log2,1,5,25,1.0,0.2928032398223877,1
224,10,log2,1,5,50,1.0,0.5946257591247559,1
225,10,log2,1,5,100,1.0,1.2268463611602782,1
226,10,log2,1,5,150,1.0,2.0732051849365236,1
227,10,log2,1,5,200,1.0,2.951765537261963,1
228,10,log2,1,10,10,1.0,0.1192751407623291,1
229,10,log2,1,10,25,1.0,0.2524375915527344,1
230,10,log2,1,10,50,1.0,0.7301675796508789,1
231,10,log2,1,10,100,1.0,0.9905044078826905,1
232,10,log2,1,10,150,1.0,2.1530370235443117,1
233,10,log2,1,10,200,1.0,2.7093342304229737,1
234,10,log2,2,2,10,1.0,0.108420991897583,1
235,10,log2,2,2,25,1.0,0.258086633682251,1
236,10,log2,2,2,50,1.0,0.630882978439331,1
237,10,log2,2,2,100,1.0,1.0743677616119385,1
238,10,log2,2,2,150,1.0,1.9979189395904542,1
239,10,log2,2,2,200,1.0,2.283391332626343,1
240,10,log2,2,5,10,1.0,0.12728271484375,1
241,10,log2,2,5,25,1.0,0.30589656829833983,1
242,10,log2,2,5,50,1.0,0.5280886173248291,1
243,10,log2,2,5,100,1.0,1.3182850360870362,1
244,10,log2,2,5,150,1.0,1.4636727333068849,1
245,10,log2,2,5,200,1.0,2.2114577293395996,1
246,10,log2,2,10,10,1.0,0.10445013046264648,1
247,10,log2,2,10,25,1.0,0.30385966300964357,1
248,10,log2,2,10,50,1.0,0.566917896270752,1
249,10,log2,2,10,100,1.0,1.0764484882354737,1
250,10,log2,2,10,150,1.0,1.7096771240234374,1
251,10,log2,2,10,200,1.0,2.4482141971588134,1
252,10,log2,4,2,10,0.9990769230769232,0.13864774703979493,344
253,10,log2,4,2,25,0.9983073370047967,0.38400869369506835,472
254,10,log2,4,2,50,0.9989227216201811,0.7097823619842529,352
255,10,log2,4,2,100,0.9989227216201811,1.1675256729125976,352
256,10,log2,4,2,150,0.9989227216201811,1.52350811958313,352
257,10,log2,4,2,200,0.9986150293124888,2.56972599029541,424
258,10,log2,4,5,10,0.9986153846153847,0.08548183441162109,423
259,10,log2,4,5,25,0.9990769230769232,0.2526442050933838,344
260,10,log2,4,5,50,0.9986150293124888,0.5418718338012696,424
261,10,log2,4,5,100,0.9989227216201811,0.9304891109466553,352
262,10,log2,4,5,150,0.9989227216201811,1.5599606513977051,352
263,10,log2,4,5,200,0.9989227216201811,2.2392454147338867,352
264,10,log2,4,10,10,0.9993846153846153,0.14106531143188478,329
265,10,log2,4,10,25,0.9989227216201811,0.25597405433654785,352
266,10,log2,4,10,50,0.9989227216201811,0.5045198440551758,352
267,10,log2,4,10,100,0.9989227216201811,0.9130783081054688,352
268,10,log2,4,10,150,0.9983073370047967,1.7652188777923583,472
269,10,log2,4,10,200,0.9989227216201811,2.0175451278686523,352
270,10,,1,2,10,1.0,0.09698486328125,1
271,10,,1,2,25,1.0,0.21860384941101074,1
272,10,,1,2,50,1.0,0.6167884826660156,1
273,10,,1,2,100,1.0,1.0664944648742676,1
274,10,,1,2,150,1.0,2.1578011512756348,1
275,10,,1,2,200,1.0,2.3188498497009276,1
276,10,,1,5,10,1.0,0.16641950607299805,1
277,10,,1,5,25,1.0,0.3686251163482666,1
278,10,,1,5,50,1.0,0.7377554416656494,1
279,10,,1,5,100,1.0,1.1721062660217285,1
280,10,,1,5,150,1.0,1.8625390529632568,1
281,10,,1,5,200,1.0,2.5116693019866942,1
282,10,,1,10,10,1.0,0.17993927001953125,1
283,10,,1,10,25,1.0,0.31312990188598633,1
284,10,,1,10,50,1.0,0.5664299964904785,1
285,10,,1,10,100,1.0,1.0099703788757324,1
286,10,,1,10,150,1.0,1.8484368324279785,1
287,10,,1,10,200,1.0,2.4397373676300047,1
288,10,,2,2,10,1.0,0.0947460651397705,1
289,10,,2,2,25,1.0,0.2822875499725342,1
290,10,,2,2,50,1.0,0.7981537818908692,1
291,10,,2,2,100,1.0,1.1872220993041993,1
292,10,,2,2,150,1.0,1.848320770263672,1
293,10,,2,2,200,1.0,2.1569796562194825,1
294,10,,2,5,10,1.0,0.12866296768188476,1
295,10,,2,5,25,1.0,0.3399134635925293,1
296,10,,2,5,50,1.0,0.6062989711761475,1
297,10,,2,5,100,1.0,1.1351153373718261,1
298,10,,2,5,150,1.0,1.779835033416748,1
299,10,,2,5,200,1.0,2.347797679901123,1
300,10,,2,10,10,1.0,0.09139499664306641,1
301,10,,2,10,25,1.0,0.2662848472595215,1
302,10,,2,10,50,1.0,0.5506893634796143,1
303,10,,2,10,100,1.0,1.1024836540222167,1
304,10,,2,10,150,1.0,2.12059063911438,1
305,10,,2,10,200,1.0,2.301263380050659,1
306,10,,4,2,10,0.9993846153846153,0.15101385116577148,329
307,10,,4,2,25,0.9993846153846153,0.3412029266357422,329
308,10,,4,2,50,0.9995381062355658,0.6423755168914795,325
309,10,,4,2,100,0.9989227216201811,1.0395457744598389,352
310,10,,4,2,150,0.9989227216201811,2.0640423774719237,352
311,10,,4,2,200,0.9989227216201811,2.0979738235473633,352
312,10,,4,5,10,0.9989227216201811,0.11480083465576171,352
313,10,,4,5,25,0.9989227216201811,0.2902313232421875,352
314,10,,4,5,50,0.9989227216201811,0.6676373958587647,352
315,10,,4,5,100,0.9989227216201811,1.0293084621429442,352
316,10,,4,5,150,0.9989227216201811,2.3282068729400636,352
317,10,,4,5,200,0.9989227216201811,2.1950549602508547,352
318,10,,4,10,10,0.9987692307692309,0.14234533309936523,422
319,10,,4,10,25,0.9993846153846153,0.38848080635070803,329
320,10,,4,10,50,0.9989227216201811,0.6429131984710693,352
321,10,,4,10,100,0.9995381062355658,1.274308681488037,325
322,10,,4,10,150,0.9993846153846153,1.5821340560913086,329
323,10,,4,10,200,0.9989227216201811,2.6499728202819823,352
324,20,sqrt,1,2,10,1.0,0.1100508689880371,1
325,20,sqrt,1,2,25,1.0,0.26416850090026855,1
326,20,sqrt,1,2,50,1.0,0.5258481502532959,1
327,20,sqrt,1,2,100,1.0,1.10577449798584,1
328,20,sqrt,1,2,150,1.0,1.6276576042175293,1
329,20,sqrt,1,2,200,1.0,2.3243154525756835,1
330,20,sqrt,1,5,10,1.0,0.12858729362487792,1
331,20,sqrt,1,5,25,1.0,0.28645687103271483,1
332,20,sqrt,1,5,50,1.0,0.5815985202789307,1
333,20,sqrt,1,5,100,1.0,1.0774779319763184,1
334,20,sqrt,1,5,150,1.0,1.8066555500030517,1
335,20,sqrt,1,5,200,1.0,2.3389190196990968,1
336,20,sqrt,1,10,10,1.0,0.0939572811126709,1
337,20,sqrt,1,10,25,1.0,0.25833425521850584,1
338,20,sqrt,1,10,50,1.0,0.550391435623169,1
339,20,sqrt,1,10,100,1.0,0.9761066436767578,1
340,20,sqrt,1,10,150,1.0,1.6232194423675537,1
341,20,sqrt,1,10,200,1.0,1.9745373249053955,1
342,20,sqrt,2,2,10,1.0,0.10760512351989746,1
343,20,sqrt,2,2,25,1.0,0.3113997936248779,1
344,20,sqrt,2,2,50,1.0,0.6142557621002197,1
345,20,sqrt,2,2,100,1.0,1.2387759685516357,1
346,20,sqrt,2,2,150,1.0,1.470404577255249,1
347,20,sqrt,2,2,200,1.0,2.7439711570739744,1
348,20,sqrt,2,5,10,1.0,0.1132744312286377,1
349,20,sqrt,2,5,25,1.0,0.24557485580444335,1
350,20,sqrt,2,5,50,1.0,0.4934455394744873,1
351,20,sqrt,2,5,100,1.0,1.14842791557312,1
352,20,sqrt,2,5,150,1.0,1.4879592418670655,1
353,20,sqrt,2,5,200,1.0,2.9340934276580812,1
354,20,sqrt,2,10,10,1.0,0.09753942489624023,1
355,20,sqrt,2,10,25,1.0,0.3165182590484619,1
356,20,sqrt,2,10,50,1.0,0.5893022537231445,1
357,20,sqrt,2,10,100,1.0,1.2600300312042236,1
358,20,sqrt,2,10,150,1.0,1.9537063598632813,1
359,20,sqrt,2,10,200,1.0,3.147642230987549,1
360,20,sqrt,4,2,10,0.9990769230769232,0.13946075439453126,344
361,20,sqrt,4,2,25,0.9986150293124888,0.313063907623291,424
362,20,sqrt,4,2,50,0.9986150293124888,0.6537418365478516,424
363,20,sqrt,4,2,100,0.9979996446971043,1.4651988983154296,483
364,20,sqrt,4,2,150,0.9989227216201811,2.5549088954925536,352
365,20,sqrt,4,2,200,0.9986150293124888,2.8379714012146,424
366,20,sqrt,4,5,10,0.9986150293124888,0.12216544151306152,424
367,20,sqrt,4,5,25,0.9990769230769232,0.2514495372772217,344
368,20,sqrt,4,5,50,0.9989227216201811,0.6260333061218262,352
369,20,sqrt,4,5,100,0.9986150293124888,1.4500162601470947,424
370,20,sqrt,4,5,150,0.9989227216201811,1.9544917583465575,352
371,20,sqrt,4,5,200,0.9983073370047967,2.777082395553589,472
372,20,sqrt,4,10,10,0.9990769230769232,0.1044036865234375,344
373,20,sqrt,4,10,25,0.9986150293124888,0.2575870990753174,424
374,20,sqrt,4,10,50,0.9989227216201811,0.561430025100708,352
375,20,sqrt,4,10,100,0.9989227216201811,1.3041111946105957,352
376,20,sqrt,4,10,150,0.9983073370047967,1.814026689529419,472
377,20,sqrt,4,10,200,0.9989227216201811,2.6701892375946046,352
378,20,log2,1,2,10,1.0,0.22274436950683593,1
379,20,log2,1,2,25,1.0,0.3133378982543945,1
380,20,log2,1,2,50,1.0,0.5481612205505371,1
381,20,log2,1,2,100,1.0,1.108962059020996,1
382,20,log2,1,2,150,1.0,1.5248640537261964,1
383,20,log2,1,2,200,1.0,2.549773693084717,1
384,20,log2,1,5,10,1.0,0.09139137268066407,1
385,20,log2,1,5,25,1.0,0.20983543395996093,1
386,20,log2,1,5,50,1.0,0.5028673648834229,1
387,20,log2,1,5,100,1.0,0.9356143474578857,1
388,20,log2,1,5,150,1.0,2.0157716274261475,1
389,20,log2,1,5,200,1.0,2.69016056060791,1
390,20,log2,1,10,10,1.0,0.1330419063568115,1
391,20,log2,1,10,25,1.0,0.3360576629638672,1
392,20,log2,1,10,50,1.0,0.6811190605163574,1
393,20,log2,1,10,100,1.0,1.2068116664886475,1
394,20,log2,1,10,150,1.0,1.7100059509277343,1
395,20,log2,1,10,200,1.0,2.898189401626587,1
396,20,log2,2,2,10,1.0,0.10043773651123047,1
397,20,log2,2,2,25,1.0,0.232818603515625,1
398,20,log2,2,2,50,1.0,0.5629281044006348,1
399,20,log2,2,2,100,1.0,1.1309636116027832,1
400,20,log2,2,2,150,1.0,1.7033278465270996,1
401,20,log2,2,2,200,1.0,2.378638219833374,1
402,20,log2,2,5,10,1.0,0.13293776512145997,1
403,20,log2,2,5,25,1.0,0.30497188568115235,1
404,20,log2,2,5,50,1.0,0.5615604400634766,1
405,20,log2,2,5,100,1.0,1.1454836845397949,1
406,20,log2,2,5,150,1.0,1.485724973678589,1
407,20,log2,2,5,200,1.0,2.4454550743103027,1
408,20,log2,2,10,10,1.0,0.09132905006408691,1
409,20,log2,2,10,25,1.0,0.25615391731262205,1
410,20,log2,2,10,50,1.0,0.6979490280151367,1
411,20,log2,2,10,100,1.0,1.189467477798462,1
412,20,log2,2,10,150,1.0,1.9360922813415526,1
413,20,log2,2,10,200,1.0,2.3754387855529786,1
414,20,log2,4,2,10,0.9990769230769232,0.10870699882507324,344
415,20,log2,4,2,25,0.9986150293124888,0.3791196823120117,424
416,20,log2,4,2,50,0.9986150293124888,0.6285713672637939,424
417,20,log2,4,2,100,0.9979996446971043,0.981629467010498,483
418,20,log2,4,2,150,0.9983073370047967,1.6494478702545166,472
419,20,log2,4,2,200,0.9989227216201811,2.3319066047668455,352
420,20,log2,4,5,10,0.9990769230769232,0.0946380615234375,344
421,20,log2,4,5,25,0.9983073370047967,0.25971307754516604,472
422,20,log2,4,5,50,0.9989227216201811,0.642096757888794,352
423,20,log2,4,5,100,0.9979996446971043,1.104005718231201,483
424,20,log2,4,5,150,0.9986150293124888,1.9391355037689209,424
425,20,log2,4,5,200,0.9986150293124888,2.025714874267578,424
426,20,log2,4,10,10,0.9986150293124888,0.13442468643188477,424
427,20,log2,4,10,25,0.9986150293124888,0.28084840774536135,424
428,20,log2,4,10,50,0.9986150293124888,0.6438482284545899,424
429,20,log2,4,10,100,0.9989227216201811,0.9949264049530029,352
430,20,log2,4,10,150,0.9986150293124888,1.725080966949463,424
431,20,log2,4,10,200,0.9986150293124888,2.2032835483551025,424
432,20,,1,2,10,1.0,0.10161056518554687,1
433,20,,1,2,25,1.0,0.3176380157470703,1
434,20,,1,2,50,1.0,0.6259593963623047,1
435,20,,1,2,100,1.0,1.0479977607727051,1
436,20,,1,2,150,1.0,1.8628608226776122,1
437,20,,1,2,200,1.0,2.7429325580596924,1
438,20,,1,5,10,1.0,0.1043776035308838,1
439,20,,1,5,25,1.0,0.28065013885498047,1
440,20,,1,5,50,1.0,0.7065629482269287,1
441,20,,1,5,100,1.0,1.1650595188140869,1
442,20,,1,5,150,1.0,1.5889877796173095,1
443,20,,1,5,200,1.0,2.6490222454071044,1
444,20,,1,10,10,1.0,0.10318002700805665,1
445,20,,1,10,25,1.0,0.28474745750427244,1
446,20,,1,10,50,1.0,0.6130618095397949,1
447,20,,1,10,100,1.0,1.0704973220825196,1
448,20,,1,10,150,1.0,1.6213203430175782,1
449,20,,1,10,200,1.0,2.8213294982910155,1
450,20,,2,2,10,1.0,0.10273046493530273,1
451,20,,2,2,25,1.0,0.24657959938049318,1
452,20,,2,2,50,1.0,0.5426115989685059,1
453,20,,2,2,100,1.0,1.1856363773345948,1
454,20,,2,2,150,1.0,1.9306252479553223,1
455,20,,2,2,200,1.0,2.442640686035156,1
456,20,,2,5,10,1.0,0.09305424690246582,1
457,20,,2,5,25,1.0,0.3109440326690674,1
458,20,,2,5,50,1.0,0.5779862403869629,1
459,20,,2,5,100,1.0,1.0819725036621093,1
460,20,,2,5,150,1.0,1.827282476425171,1
461,20,,2,5,200,1.0,2.2895296573638917,1
462,20,,2,10,10,1.0,0.0961338996887207,1
463,20,,2,10,25,1.0,0.4043452262878418,1
464,20,,2,10,50,1.0,0.7379151821136475,1
465,20,,2,10,100,1.0,0.9996542453765869,1
466,20,,2,10,150,1.0,2.1420883655548097,1
467,20,,2,10,200,1.0,2.7967443466186523,1
468,20,,4,2,10,0.9992304139278735,0.10536355972290039,341
469,20,,4,2,25,0.9989227216201811,0.30110645294189453,352
470,20,,4,2,50,0.9989227216201811,0.679715347290039,352
471,20,,4,2,100,0.9989227216201811,1.061940336227417,352
472,20,,4,2,150,0.9989227216201811,1.705698823928833,352
473,20,,4,2,200,0.9993846153846153,2.5105124950408935,329
474,20,,4,5,10,0.9986150293124888,0.12000236511230469,424
475,20,,4,5,25,0.9993846153846153,0.3137373447418213,329
