,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
415,0.5,300,,newton-cg,0.9606091075975602,0.2027751922607422,82
416,0.5,250,l1,liblinear,0.957992775507787,2.8710071563720705,237
417,0.5,250,l1,saga,0.9567611772369278,2.506585884094238,293
418,0.5,250,l1,lbfgs,,0.0037760257720947264,541
419,0.5,250,l1,newton-cg,,0.0034184932708740236,541
420,0.5,250,l2,liblinear,0.9487602297625392,0.1256412982940674,407
421,0.5,250,l2,saga,0.9495294605317699,2.1123669147491455,377
422,0.5,250,l2,lbfgs,0.9495295789660684,0.4812028408050537,375
423,0.5,250,l2,newton-cg,0.9493757328122225,0.15523104667663573,384
424,0.5,250,elasticnet,liblinear,,0.005338191986083984,541
425,0.5,250,elasticnet,saga,,0.007376337051391601,541
426,0.5,250,elasticnet,lbfgs,,0.004379749298095703,541
427,0.5,250,elasticnet,newton-cg,,0.0046672821044921875,541
428,0.5,250,,liblinear,,0.003814363479614258,541
429,0.5,250,,saga,0.9575311186119502,2.2402324199676515,261
430,0.5,250,,lbfgs,0.9607629537514064,0.44438962936401366,64
431,0.5,250,,newton-cg,0.9606091075975602,0.3276618003845215,82
432,0.5,400,l1,liblinear,0.9581466216616332,3.79508318901062,224
433,0.5,400,l1,saga,0.9573771540238054,5.379698610305786,281
434,0.5,400,l1,lbfgs,,0.0059928417205810545,541
435,0.5,400,l1,newton-cg,,0.006047534942626953,541
436,0.5,400,l2,liblinear,0.9487602297625392,0.24372615814208984,407
437,0.5,400,l2,saga,0.949991117427607,3.5947062969207764,368
438,0.5,400,l2,lbfgs,0.9492218866583763,0.5536198616027832,398
439,0.5,400,l2,newton-cg,0.9493757328122225,0.1732172966003418,384
440,0.5,400,elasticnet,liblinear,,0.009218597412109375,541
441,0.5,400,elasticnet,saga,,0.019687891006469727,541
442,0.5,400,elasticnet,lbfgs,,0.004352140426635742,541
443,0.5,400,elasticnet,newton-cg,,0.006038761138916016,541
444,0.5,400,,liblinear,,0.0034628391265869142,541
445,0.5,400,,saga,0.9581465032273346,3.559918165206909,228
446,0.5,400,,lbfgs,0.9610706460590988,0.4968381881713867,19
447,0.5,400,,newton-cg,0.9606091075975602,0.22063665390014647,82
448,0.5,450,l1,liblinear,0.957992775507787,2.9056190967559816,237
449,0.5,450,l1,saga,0.9573773908924025,4.46471848487854,279
450,0.5,450,l1,lbfgs,,0.013948440551757812,541
451,0.5,450,l1,newton-cg,,0.005064773559570313,541
452,0.5,450,l2,liblinear,0.9487602297625392,0.18072295188903809,407
453,0.5,450,l2,saga,0.949991117427607,3.3473813056945803,368
454,0.5,450,l2,lbfgs,0.9492218866583763,0.53340163230896,398
455,0.5,450,l2,newton-cg,0.9493757328122225,0.27251577377319336,384
456,0.5,450,elasticnet,liblinear,,0.018639516830444337,541
457,0.5,450,elasticnet,saga,,0.017320966720581053,541
458,0.5,450,elasticnet,lbfgs,,0.007024908065795898,541
459,0.5,450,elasticnet,newton-cg,,0.006958961486816406,541
460,0.5,450,,liblinear,,0.0037227153778076174,541
461,0.5,450,,saga,0.9589158524308641,3.89829626083374,198
462,0.5,450,,lbfgs,0.9610706460590988,0.4729874610900879,19
463,0.5,450,,newton-cg,0.9606091075975602,0.3319705009460449,82
464,0.5,500,l1,liblinear,0.9581466216616332,2.6880286693573,224
465,0.5,500,l1,saga,0.9575312370462485,4.84087119102478,260
466,0.5,500,l1,lbfgs,,0.004841852188110352,541
467,0.5,500,l1,newton-cg,,0.005327272415161133,541
468,0.5,500,l2,liblinear,0.9487602297625392,0.15517516136169435,407
469,0.5,500,l2,saga,0.949991117427607,3.3989717960357666,368
