,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,mean_test_score,mean_fit_time,rank_test_score
46,gini,5,log2,1,5,0.9681468585302303,0.08234305381774902,250
47,gini,5,log2,1,10,0.9710732516136671,0.17269997596740722,247
48,gini,5,log2,2,2,0.9693782199324925,0.120326566696167,248
49,gini,5,log2,2,5,0.9624514715461597,0.047384214401245114,264
50,gini,5,log2,2,10,0.9783057973589152,0.1408611297607422,237
51,gini,5,log2,5,2,0.9761512405992775,0.15148572921752929,240
52,gini,5,log2,5,5,0.96553360573222,0.027192211151123045,255
53,gini,5,log2,5,10,0.9775323029549357,0.31417479515075686,238
54,gini,10,,1,2,0.9998461538461537,0.05044589042663574,65
55,gini,10,,1,5,0.9998461538461537,0.04511857032775879,65
56,gini,10,,1,10,0.9998461538461537,0.2214951992034912,65
57,gini,10,,2,2,1.0,0.18263258934020996,1
58,gini,10,,2,5,1.0,0.03024458885192871,1
59,gini,10,,2,10,0.9995384615384616,0.02893071174621582,113
60,gini,10,,5,2,0.9989230769230769,0.03049631118774414,148
61,gini,10,,5,5,0.9989230769230769,0.027579498291015626,148
62,gini,10,,5,10,0.9989230769230769,0.12095990180969238,148
63,gini,10,sqrt,1,2,0.9987688754663351,0.02111353874206543,167
64,gini,10,sqrt,1,5,0.9996923076923077,0.01415548324584961,96
65,gini,10,sqrt,1,10,0.9969223663172855,0.14389686584472655,202
66,gini,10,sqrt,2,2,0.9996923076923077,0.08216509819030762,96
67,gini,10,sqrt,2,5,0.9986153846153846,0.034877967834472653,170
68,gini,10,sqrt,2,10,0.9976923076923077,0.02181692123413086,194
69,gini,10,sqrt,5,2,0.9979996446971043,0.019311952590942382,192
70,gini,10,sqrt,5,5,0.993691360217919,0.019081258773803712,213
71,gini,10,sqrt,5,10,0.9969227216201813,0.0767855167388916,201
72,gini,10,log2,1,2,0.9901528986794575,0.02599177360534668,216
73,gini,10,log2,1,5,0.9984609462900454,0.026018714904785155,179
74,gini,10,log2,1,10,0.9958454432403624,0.02245297431945801,210
75,gini,10,log2,2,2,0.9989230769230769,0.016489028930664062,148
76,gini,10,log2,2,5,0.9976918339551133,0.08864421844482422,195
77,gini,10,log2,2,10,0.9973846153846153,0.18507709503173828,197
78,gini,10,log2,5,2,0.9926112394149346,0.07660441398620606,214
79,gini,10,log2,5,5,0.9923061526618108,0.018402767181396485,215
