,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
184,10,sqrt,2,2,150,1.0,1.7143848896026612,1
185,10,sqrt,2,2,200,1.0,2.6885464668273924,1
186,10,sqrt,2,5,10,1.0,0.09708375930786133,1
187,10,sqrt,2,5,25,1.0,0.2869439125061035,1
188,10,sqrt,2,5,50,1.0,0.6524227619171142,1
189,10,sqrt,2,5,100,1.0,1.1382720947265625,1
190,10,sqrt,2,5,150,1.0,1.5917018413543702,1
191,10,sqrt,2,5,200,1.0,2.0615689754486084,1
192,10,sqrt,2,10,10,1.0,0.1142110824584961,1
193,10,sqrt,2,10,25,1.0,0.2507683753967285,1
194,10,sqrt,2,10,50,1.0,0.45502538681030275,1
195,10,sqrt,2,10,100,1.0,1.0389458656311035,1
196,10,sqrt,2,10,150,1.0,1.4398138046264648,1
197,10,sqrt,2,10,200,1.0,1.931697940826416,1
198,10,sqrt,4,2,10,1.0,0.1285707473754883,1
199,10,sqrt,4,2,25,1.0,0.28088178634643557,1
200,10,sqrt,4,2,50,1.0,0.47775821685791015,1
201,10,sqrt,4,2,100,1.0,0.9821709156036377,1
202,10,sqrt,4,2,150,1.0,1.6392521381378173,1
203,10,sqrt,4,2,200,1.0,2.3580460071563722,1
204,10,sqrt,4,5,10,0.9993846153846153,0.13291068077087403,480
205,10,sqrt,4,5,25,1.0,0.2555855274200439,1
206,10,sqrt,4,5,50,1.0,0.5810222148895263,1
207,10,sqrt,4,5,100,1.0,1.2029999256134034,1
208,10,sqrt,4,5,150,1.0,1.7482243061065674,1
209,10,sqrt,4,5,200,1.0,2.123733472824097,1
210,10,sqrt,4,10,10,1.0,0.15085926055908203,1
211,10,sqrt,4,10,25,1.0,0.3152483940124512,1
212,10,sqrt,4,10,50,1.0,0.6537313461303711,1
213,10,sqrt,4,10,100,1.0,1.136730432510376,1
214,10,sqrt,4,10,150,1.0,1.7460065841674806,1
215,10,sqrt,4,10,200,1.0,2.1449805736541747,1
216,10,log2,1,2,10,1.0,0.09669928550720215,1
217,10,log2,1,2,25,1.0,0.2632900238037109,1
218,10,log2,1,2,50,1.0,0.5006340026855469,1
