,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,mean_test_score,mean_fit_time,rank_test_score
38,gini,5,sqrt,1,10,0.9706113578492331,0.015531253814697266,257
39,gini,5,sqrt,2,2,0.9784589329069698,0.010883283615112305,239
40,gini,5,sqrt,2,5,0.9744571563924913,0.01872224807739258,248
41,gini,5,sqrt,2,10,0.9699959732338485,0.020771026611328125,258
42,gini,5,sqrt,5,2,0.979227571504708,0.01740546226501465,238
43,gini,5,sqrt,5,5,0.9672276899390064,0.013150882720947266,262
44,gini,5,sqrt,5,10,0.9750724225735773,0.012887191772460938,245
45,gini,5,log2,1,2,0.9713822466986439,0.021175527572631837,254
46,gini,5,log2,1,5,0.9710675667673359,0.015395116806030274,255
47,gini,5,log2,1,10,0.9744563273524014,0.01543889045715332,249
48,gini,5,log2,2,2,0.9695346716409071,0.017501258850097658,260
49,gini,5,log2,2,5,0.9792276899390064,0.014700078964233398,237
50,gini,5,log2,2,10,0.9747627168828092,0.011923599243164062,247
51,gini,5,log2,5,2,0.9736891099662461,0.011931657791137695,251
52,gini,5,log2,5,5,0.9761515959021733,0.02245802879333496,241
53,gini,5,log2,5,10,0.9709195238941197,0.01719064712524414,256
54,gini,10,,1,2,1.0,0.021153354644775392,1
55,gini,10,,1,5,1.0,0.021188116073608397,1
56,gini,10,,1,10,1.0,0.01837124824523926,1
57,gini,10,,2,2,1.0,0.02463836669921875,1
58,gini,10,,2,5,1.0,0.02401909828186035,1
59,gini,10,,2,10,1.0,0.01818075180053711,1
60,gini,10,,5,2,1.0,0.023021507263183593,1
61,gini,10,,5,5,1.0,0.016483020782470704,1
62,gini,10,,5,10,1.0,0.022031784057617188,1
63,gini,10,sqrt,1,2,0.9973846153846153,0.01974911689758301,202
64,gini,10,sqrt,1,5,0.9995384615384616,0.016686010360717773,143
65,gini,10,sqrt,1,10,0.9986150293124888,0.014856338500976562,171
66,gini,10,sqrt,2,2,0.9984613015929413,0.02122502326965332,176
67,gini,10,sqrt,2,5,0.9989230769230769,0.017052698135375976,165
68,gini,10,sqrt,2,10,0.9990764493397288,0.014617681503295898,164
69,gini,10,sqrt,5,2,0.9970765677740273,0.021013164520263673,205
70,gini,10,sqrt,5,5,0.9978457985432581,0.014991378784179688,196
71,gini,10,sqrt,5,10,0.9979992893942086,0.020683717727661134,192
72,gini,10,log2,1,2,0.9990769230769232,0.014323902130126954,156
73,gini,10,log2,1,5,0.9990765677740274,0.010362863540649414,162
74,gini,10,log2,1,10,0.997075857168236,0.013719463348388672,206
75,gini,10,log2,2,2,0.9986153846153846,0.016781711578369142,169
76,gini,10,log2,2,5,0.9981538461538462,0.013098812103271485,185
77,gini,10,log2,2,10,0.9981533724166519,0.015555906295776366,188
78,gini,10,log2,5,2,0.9995381062355658,0.014131927490234375,148
79,gini,10,log2,5,5,0.9986147924438917,0.012653017044067382,172
80,gini,10,log2,5,10,0.997537277195476,0.018785619735717775,201
81,gini,15,,1,2,1.0,0.01658463478088379,1
82,gini,15,,1,5,1.0,0.019376611709594725,1
83,gini,15,,1,10,1.0,0.023244047164916994,1
84,gini,15,,2,2,1.0,0.02289295196533203,1
85,gini,15,,2,5,1.0,0.030401945114135742,1
86,gini,15,,2,10,1.0,0.0201261043548584,1
87,gini,15,,5,2,1.0,0.03018031120300293,1
88,gini,15,,5,5,1.0,0.020709943771362305,1
89,gini,15,,5,10,1.0,0.02966175079345703,1
90,gini,15,sqrt,1,2,1.0,0.021466636657714845,1
91,gini,15,sqrt,1,5,1.0,0.013265514373779297,1
92,gini,15,sqrt,1,10,1.0,0.025734376907348634,1
93,gini,15,sqrt,2,2,1.0,0.01677255630493164,1
94,gini,15,sqrt,2,5,1.0,0.016637897491455077,1
95,gini,15,sqrt,2,10,1.0,0.01552753448486328,1
96,gini,15,sqrt,5,2,0.9973846153846153,0.010672616958618163,202
97,gini,15,sqrt,5,5,0.9984614200272398,0.012810754776000976,175
98,gini,15,sqrt,5,10,0.9979996446971043,0.011386489868164063,191
99,gini,15,log2,1,2,1.0,0.01438298225402832,1
100,gini,15,log2,1,5,1.0,0.013634252548217773,1
101,gini,15,log2,1,10,1.0,0.013223695755004882,1
102,gini,15,log2,2,2,1.0,0.012293243408203125,1
103,gini,15,log2,2,5,1.0,0.013222122192382812,1
104,gini,15,log2,2,10,0.9996920708237106,0.010174322128295898,142
105,gini,15,log2,5,2,0.9978450879374666,0.009359455108642578,197
106,gini,15,log2,5,5,0.9990769230769232,0.009620189666748047,156
107,gini,15,log2,5,10,0.9993841416474212,0.010202741622924805,154
108,gini,20,,1,2,1.0,0.0180081844329834,1
109,gini,20,,1,5,1.0,0.016137313842773438,1
110,gini,20,,1,10,1.0,0.015672016143798827,1
111,gini,20,,2,2,1.0,0.018259572982788085,1
112,gini,20,,2,5,1.0,0.020398759841918947,1
113,gini,20,,2,10,1.0,0.016483592987060546,1
114,gini,20,,5,2,1.0,0.015513181686401367,1
115,gini,20,,5,5,1.0,0.016353940963745116,1
116,gini,20,,5,10,1.0,0.015252113342285156,1
117,gini,20,sqrt,1,2,1.0,0.010978412628173829,1
118,gini,20,sqrt,1,5,1.0,0.01202840805053711,1
119,gini,20,sqrt,1,10,1.0,0.013144636154174804,1
120,gini,20,sqrt,2,2,1.0,0.009664678573608398,1
121,gini,20,sqrt,2,5,1.0,0.01226820945739746,1
122,gini,20,sqrt,2,10,0.9990769230769232,0.013056421279907226,156
123,gini,20,sqrt,5,2,0.9967688754663351,0.014247417449951172,209
124,gini,20,sqrt,5,5,0.9984611831586427,0.012998723983764648,177
125,gini,20,sqrt,5,10,0.9993842600817195,0.012792015075683593,153
126,gini,20,log2,1,2,1.0,0.01528935432434082,1
127,gini,20,log2,1,5,1.0,0.011042499542236328,1
128,gini,20,log2,1,10,1.0,0.0151763916015625,1
129,gini,20,log2,2,2,1.0,0.01332244873046875,1
130,gini,20,log2,2,5,1.0,0.012763500213623047,1
131,gini,20,log2,2,10,1.0,0.01505136489868164,1
132,gini,20,log2,5,2,0.998,0.013238286972045899,190
133,gini,20,log2,5,5,0.9981538461538462,0.012746191024780274,185
134,gini,20,log2,5,10,0.9986153846153846,0.011537265777587891,169
135,entropy,,,1,2,1.0,0.0187225341796875,1
136,entropy,,,1,5,1.0,0.019603538513183593,1
137,entropy,,,1,10,1.0,0.018094539642333984,1
138,entropy,,,2,2,1.0,0.02331252098083496,1
139,entropy,,,2,5,1.0,0.024902915954589842,1
140,entropy,,,2,10,1.0,0.025456571578979494,1
141,entropy,,,5,2,1.0,0.021015644073486328,1
142,entropy,,,5,5,1.0,0.025449466705322266,1
143,entropy,,,5,10,1.0,0.028793144226074218,1
144,entropy,,sqrt,1,2,1.0,0.01575894355773926,1
145,entropy,,sqrt,1,5,1.0,0.018326997756958008,1
146,entropy,,sqrt,1,10,1.0,0.01970500946044922,1
147,entropy,,sqrt,2,2,1.0,0.02511320114135742,1
148,entropy,,sqrt,2,5,1.0,0.026749038696289064,1
149,entropy,,sqrt,2,10,1.0,0.022929954528808593,1
150,entropy,,sqrt,5,2,0.9984611831586427,0.01695284843444824,177
151,entropy,,sqrt,5,5,0.9995381062355658,0.014020538330078125,148
152,entropy,,sqrt,5,10,0.9979984603541185,0.01665053367614746,194
153,entropy,,log2,1,2,1.0,0.018455934524536134,1
154,entropy,,log2,1,5,1.0,0.015625953674316406,1
155,entropy,,log2,1,10,1.0,0.020799970626831053,1
156,entropy,,log2,2,2,1.0,0.015035104751586915,1
157,entropy,,log2,2,5,0.9990769230769232,0.01871337890625,156
158,entropy,,log2,2,10,1.0,0.0170565128326416,1
159,entropy,,log2,5,2,0.9964608278557471,0.018044281005859374,210
160,entropy,,log2,5,5,0.9981534908509504,0.013408041000366211,187
161,entropy,,log2,5,10,0.998307218570498,0.011014318466186524,184
162,entropy,5,,1,2,0.9804588144726714,0.019431161880493163,228
163,entropy,5,,1,5,0.9804588144726714,0.02040586471557617,228
164,entropy,5,,1,10,0.9804588144726714,0.021416950225830077,228
165,entropy,5,,2,2,0.9804588144726714,0.021324682235717773,228
166,entropy,5,,2,5,0.9804588144726714,0.015866661071777345,228
167,entropy,5,,2,10,0.9804588144726714,0.01542353630065918,228
168,entropy,5,,5,2,0.9804588144726714,0.022176027297973633,228
169,entropy,5,,5,5,0.9804588144726714,0.017514657974243165,228
170,entropy,5,,5,10,0.9804588144726714,0.017525100708007814,228
171,entropy,5,sqrt,1,2,0.9673795227097767,0.013832950592041015,261
172,entropy,5,sqrt,1,5,0.9738407058684195,0.013938331604003906,250
173,entropy,5,sqrt,1,10,0.969839995262628,0.013959789276123047,259
174,entropy,5,sqrt,2,2,0.9661510037306804,0.014452409744262696,264
175,entropy,5,sqrt,2,5,0.9747654408716764,0.010880136489868164,246
176,entropy,5,sqrt,2,10,0.9816882809261562,0.010820102691650391,218
177,entropy,5,sqrt,5,2,0.9756881624918577,0.010970544815063477,243
178,entropy,5,sqrt,5,5,0.9656893468348434,0.009421014785766601,266
179,entropy,5,sqrt,5,10,0.961686978148872,0.014976167678833007,269
180,entropy,5,log2,1,2,0.9781527802451592,0.01884632110595703,240
181,entropy,5,log2,1,5,0.9755357375495943,0.018964147567749022,244
182,entropy,5,log2,1,10,0.966919997631314,0.018964052200317383,263
183,entropy,5,log2,2,2,0.9659934861135785,0.015039825439453125,265
184,entropy,5,log2,2,5,0.9629171552081482,0.02133488655090332,268
185,entropy,5,log2,2,10,0.9507608219340321,0.019390106201171875,270
186,entropy,5,log2,5,2,0.9735359744181915,0.02328767776489258,252
187,entropy,5,log2,5,5,0.9644513531118613,0.012510108947753906,267
188,entropy,5,log2,5,10,0.9733824835672411,0.017142486572265626,253
189,entropy,10,,1,2,1.0,0.024184370040893556,1
190,entropy,10,,1,5,1.0,0.02032580375671387,1
191,entropy,10,,1,10,1.0,0.01447758674621582,1
192,entropy,10,,2,2,1.0,0.022700405120849608,1
193,entropy,10,,2,5,1.0,0.01993718147277832,1
194,entropy,10,,2,10,1.0,0.014042472839355469,1
195,entropy,10,,5,2,1.0,0.0207827091217041,1
196,entropy,10,,5,5,1.0,0.018196725845336915,1
197,entropy,10,,5,10,1.0,0.01470179557800293,1
198,entropy,10,sqrt,1,2,0.9976915970865162,0.012129497528076173,198
199,entropy,10,sqrt,1,5,0.9990766862083259,0.009688854217529297,161
200,entropy,10,sqrt,1,10,0.9995384615384616,0.01618199348449707,143
201,entropy,10,sqrt,2,2,0.9987692307692309,0.011517620086669922,166
202,entropy,10,sqrt,2,5,0.9983076923076922,0.009254693984985352,181
203,entropy,10,sqrt,2,10,0.9947688754663352,0.012725734710693359,215
204,entropy,10,sqrt,5,2,0.9950763309054302,0.01929330825805664,214
205,entropy,10,sqrt,5,5,0.9956917155208147,0.01814589500427246,213
206,entropy,10,sqrt,5,10,0.9926150293124889,0.013501691818237304,216
207,entropy,10,log2,1,2,0.9975384615384616,0.007616567611694336,200
208,entropy,10,log2,1,5,0.9963074554390952,0.008409214019775391,211
209,entropy,10,log2,1,10,0.9995384615384616,0.009712457656860352,143
210,entropy,10,log2,2,2,0.9984615384615385,0.024437475204467773,173
211,entropy,10,log2,2,5,0.9976913602179192,0.01787104606628418,199
212,entropy,10,log2,2,10,0.9969222478829869,0.01432037353515625,207
213,entropy,10,log2,5,2,0.9973839047788239,0.02008051872253418,204
214,entropy,10,log2,5,5,0.998460827855747,0.02250385284423828,180
215,entropy,10,log2,5,10,0.995691952389412,0.014424943923950195,212
216,entropy,15,,1,2,1.0,0.02132267951965332,1
217,entropy,15,,1,5,1.0,0.014337921142578125,1
218,entropy,15,,1,10,1.0,0.015330839157104491,1
219,entropy,15,,2,2,1.0,0.017140674591064452,1
220,entropy,15,,2,5,1.0,0.01575789451599121,1
221,entropy,15,,2,10,1.0,0.010407114028930664,1
222,entropy,15,,5,2,1.0,0.014972209930419922,1
223,entropy,15,,5,5,1.0,0.021372556686401367,1
224,entropy,15,,5,10,1.0,0.010783767700195313,1
225,entropy,15,sqrt,1,2,1.0,0.0123992919921875,1
226,entropy,15,sqrt,1,5,0.9995384615384616,0.01632413864135742,143
227,entropy,15,sqrt,1,10,1.0,0.008855628967285156,1
228,entropy,15,sqrt,2,2,1.0,0.01342325210571289,1
229,entropy,15,sqrt,2,5,1.0,0.01225123405456543,1
230,entropy,15,sqrt,2,10,1.0,0.01980881690979004,1
231,entropy,15,sqrt,5,2,0.9979992893942086,0.01435551643371582,192
232,entropy,15,sqrt,5,5,0.9987688754663351,0.02063140869140625,168
233,entropy,15,sqrt,5,10,1.0,0.013468456268310548,1
234,entropy,15,log2,1,2,1.0,0.010366010665893554,1
235,entropy,15,log2,1,5,1.0,0.010290241241455078,1
236,entropy,15,log2,1,10,1.0,0.011793804168701173,1
237,entropy,15,log2,2,2,1.0,0.010045433044433593,1
238,entropy,15,log2,2,5,1.0,0.01159510612487793,1
239,entropy,15,log2,2,10,1.0,0.008748579025268554,1
240,entropy,15,log2,5,2,0.9984611831586427,0.018422746658325197,177
241,entropy,15,log2,5,5,0.9995381062355658,0.011719751358032226,148
242,entropy,15,log2,5,10,0.9984615384615385,0.013288784027099609,173
243,entropy,20,,1,2,1.0,0.016495656967163087,1
244,entropy,20,,1,5,1.0,0.01277618408203125,1
245,entropy,20,,1,10,1.0,0.016396570205688476,1
246,entropy,20,,2,2,1.0,0.018294000625610353,1
247,entropy,20,,2,5,1.0,0.01446676254272461,1
248,entropy,20,,2,10,1.0,0.014188385009765625,1
249,entropy,20,,5,2,1.0,0.019684600830078124,1
250,entropy,20,,5,5,1.0,0.012533140182495118,1
251,entropy,20,,5,10,1.0,0.015697240829467773,1
252,entropy,20,sqrt,1,2,1.0,0.019781875610351562,1
253,entropy,20,sqrt,1,5,1.0,0.018802785873413087,1
254,entropy,20,sqrt,1,10,1.0,0.017689323425292967,1
255,entropy,20,sqrt,2,2,1.0,0.015455245971679688,1
256,entropy,20,sqrt,2,5,1.0,0.01837639808654785,1
257,entropy,20,sqrt,2,10,1.0,0.014487648010253906,1
258,entropy,20,sqrt,5,2,0.9987692307692309,0.014798212051391601,166
259,entropy,20,sqrt,5,5,0.9983075738733937,0.023600435256958006,183
260,entropy,20,sqrt,5,10,0.9981531355480546,0.012863254547119141,189
261,entropy,20,log2,1,2,1.0,0.015262842178344727,1
262,entropy,20,log2,1,5,1.0,0.017365074157714842,1
263,entropy,20,log2,1,10,1.0,0.014706230163574219,1
264,entropy,20,log2,2,2,1.0,0.015635156631469728,1
265,entropy,20,log2,2,5,1.0,0.014379310607910156,1
266,entropy,20,log2,2,10,1.0,0.016009092330932617,1
267,entropy,20,log2,5,2,0.9995384615384616,0.024851417541503905,143
268,entropy,20,log2,5,5,0.9969220110143897,0.017029476165771485,208
269,entropy,20,log2,5,10,0.9995381062355658,0.019675493240356445,148
