,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
31,0.01,100,,newton-cg,0.8584401018534967,0.03260097503662109,91
32,0.01,150,l1,liblinear,0.8779824717238112,0.023190736770629883,1
33,0.01,150,l1,saga,0.8482850713566649,0.06639685630798339,531
34,0.01,150,l1,lbfgs,,0.001978445053100586,541
35,0.01,150,l1,newton-cg,,0.001609468460083008,541
36,0.01,150,l2,liblinear,0.8701346597974773,0.015035104751586915,11
37,0.01,150,l2,saga,0.8521321726772072,0.07392535209655762,501
38,0.01,150,l2,lbfgs,0.8521321726772072,0.025780773162841795,501
39,0.01,150,l2,newton-cg,0.8521321726772072,0.026946020126342774,501
40,0.01,150,elasticnet,liblinear,,0.002116966247558594,541
41,0.01,150,elasticnet,saga,,0.0017302513122558593,541
42,0.01,150,elasticnet,lbfgs,,0.0014075279235839845,541
43,0.01,150,elasticnet,newton-cg,,0.002013969421386719,541
44,0.01,150,,liblinear,,0.001282501220703125,541
45,0.01,150,,saga,0.8584401018534967,0.09821591377258301,91
46,0.01,150,,lbfgs,0.8584401018534967,0.03098406791687012,91
47,0.01,150,,newton-cg,0.8584401018534967,0.040174341201782225,91
48,0.01,200,l1,liblinear,0.875982471723811,0.027079963684082033,8
49,0.01,200,l1,saga,0.8482850713566649,0.08253669738769531,531
50,0.01,200,l1,lbfgs,,0.0021105289459228517,541
51,0.01,200,l1,newton-cg,,0.0012163639068603516,541
52,0.01,200,l2,liblinear,0.8701346597974773,0.015109825134277343,11
53,0.01,200,l2,saga,0.8521321726772072,0.056272697448730466,501
54,0.01,200,l2,lbfgs,0.8521321726772072,0.022511959075927734,501
55,0.01,200,l2,newton-cg,0.8521321726772072,0.02547316551208496,501
56,0.01,200,elasticnet,liblinear,,0.001365995407104492,541
57,0.01,200,elasticnet,saga,,0.0016123294830322266,541
58,0.01,200,elasticnet,lbfgs,,0.0016107559204101562,541
59,0.01,200,elasticnet,newton-cg,,0.0014302253723144532,541
60,0.01,200,,liblinear,,0.0012317657470703124,541
61,0.01,200,,saga,0.8584401018534967,0.09978833198547363,91
62,0.01,200,,lbfgs,0.8584401018534967,0.03865795135498047,91
63,0.01,200,,newton-cg,0.8584401018534967,0.03918862342834473,91
64,0.01,250,l1,liblinear,0.875982471723811,0.0235931396484375,8
65,0.01,250,l1,saga,0.8482850713566649,0.0675398826599121,531
66,0.01,250,l1,lbfgs,,0.0010085582733154296,541
67,0.01,250,l1,newton-cg,,0.0016211509704589845,541
68,0.01,250,l2,liblinear,0.8701346597974773,0.01708054542541504,11
69,0.01,250,l2,saga,0.8521321726772072,0.07866449356079101,501
70,0.01,250,l2,lbfgs,0.8521321726772072,0.026212263107299804,501
71,0.01,250,l2,newton-cg,0.8521321726772072,0.02295708656311035,501
72,0.01,250,elasticnet,liblinear,,0.001458740234375,541
73,0.01,250,elasticnet,saga,,0.0028200149536132812,541
74,0.01,250,elasticnet,lbfgs,,0.0016117572784423828,541
75,0.01,250,elasticnet,newton-cg,,0.0014356613159179688,541
76,0.01,250,,liblinear,,0.0011179924011230468,541
77,0.01,250,,saga,0.8584401018534967,0.1039773941040039,91
78,0.01,250,,lbfgs,0.8584401018534967,0.025804519653320312,91
79,0.01,250,,newton-cg,0.8584401018534967,0.03236994743347168,91
80,0.01,300,l1,liblinear,0.8779824717238112,0.027353715896606446,1
81,0.01,300,l1,saga,0.8482850713566649,0.06462664604187011,531
82,0.01,300,l1,lbfgs,,0.0030757427215576173,541
83,0.01,300,l1,newton-cg,,0.0017096996307373047,541
84,0.01,300,l2,liblinear,0.8701346597974773,0.018420696258544922,11
85,0.01,300,l2,saga,0.8521321726772072,0.056898641586303714,501
86,0.01,300,l2,lbfgs,0.8521321726772072,0.023866701126098632,501
87,0.01,300,l2,newton-cg,0.8521321726772072,0.02485060691833496,501
88,0.01,300,elasticnet,liblinear,,0.001649951934814453,541
89,0.01,300,elasticnet,saga,,0.0016105175018310547,541
90,0.01,300,elasticnet,lbfgs,,0.0015583515167236328,541
91,0.01,300,elasticnet,newton-cg,,0.001586151123046875,541
92,0.01,300,,liblinear,,0.0016968250274658203,541
93,0.01,300,,saga,0.8584401018534967,0.10353269577026367,91
94,0.01,300,,lbfgs,0.8584401018534967,0.035558557510375975,91
95,0.01,300,,newton-cg,0.8584401018534967,0.029246091842651367,91
96,0.01,250,l1,liblinear,0.875982471723811,0.02332768440246582,8
97,0.01,250,l1,saga,0.8482850713566649,0.06374454498291016,531
98,0.01,250,l1,lbfgs,,0.001951313018798828,541
99,0.01,250,l1,newton-cg,,0.0013285636901855468,541
100,0.01,250,l2,liblinear,0.8701346597974773,0.017287302017211913,11
101,0.01,250,l2,saga,0.8521321726772072,0.05564627647399902,501
102,0.01,250,l2,lbfgs,0.8521321726772072,0.023925971984863282,501
103,0.01,250,l2,newton-cg,0.8521321726772072,0.029028558731079103,501
104,0.01,250,elasticnet,liblinear,,0.0011795997619628907,541
105,0.01,250,elasticnet,saga,,0.002384042739868164,541
106,0.01,250,elasticnet,lbfgs,,0.0017665863037109376,541
107,0.01,250,elasticnet,newton-cg,,0.0021129608154296874,541
108,0.01,250,,liblinear,,0.0014919281005859376,541
109,0.01,250,,saga,0.8584401018534967,0.10306806564331054,91
110,0.01,250,,lbfgs,0.8584401018534967,0.03006596565246582,91
111,0.01,250,,newton-cg,0.8584401018534967,0.03792152404785156,91
112,0.01,400,l1,liblinear,0.8779824717238112,0.025610971450805663,1
113,0.01,400,l1,saga,0.8482850713566649,0.06177215576171875,531
114,0.01,400,l1,lbfgs,,0.0016414165496826173,541
115,0.01,400,l1,newton-cg,,0.0016458988189697265,541
116,0.01,400,l2,liblinear,0.8701346597974773,0.019325113296508788,11
117,0.01,400,l2,saga,0.8521321726772072,0.060704612731933595,501
118,0.01,400,l2,lbfgs,0.8521321726772072,0.028191804885864258,501
119,0.01,400,l2,newton-cg,0.8521321726772072,0.03778095245361328,501
120,0.01,400,elasticnet,liblinear,,0.0037966251373291017,541
121,0.01,400,elasticnet,saga,,0.0016390323638916016,541
122,0.01,400,elasticnet,lbfgs,,0.001719522476196289,541
123,0.01,400,elasticnet,newton-cg,,0.0013502120971679687,541
124,0.01,400,,liblinear,,0.0008036613464355469,541
125,0.01,400,,saga,0.8584401018534967,0.08877773284912109,91
126,0.01,400,,lbfgs,0.8584401018534967,0.02763333320617676,91
127,0.01,400,,newton-cg,0.8584401018534967,0.03982148170471191,91
128,0.01,450,l1,liblinear,0.8779824717238112,0.03218302726745605,1
129,0.01,450,l1,saga,0.8482850713566649,0.08195476531982422,531
130,0.01,450,l1,lbfgs,,0.001327371597290039,541
131,0.01,450,l1,newton-cg,,0.004392099380493164,541
132,0.01,450,l2,liblinear,0.8701346597974773,0.02164907455444336,11
133,0.01,450,l2,saga,0.8521321726772072,0.06591548919677734,501
134,0.01,450,l2,lbfgs,0.8521321726772072,0.02506842613220215,501
135,0.01,450,l2,newton-cg,0.8521321726772072,0.02418341636657715,501
136,0.01,450,elasticnet,liblinear,,0.0016227245330810546,541
137,0.01,450,elasticnet,saga,,0.001719188690185547,541
138,0.01,450,elasticnet,lbfgs,,0.0012746810913085937,541
139,0.01,450,elasticnet,newton-cg,,0.0012624740600585937,541
140,0.01,450,,liblinear,,0.0015259742736816405,541
141,0.01,450,,saga,0.8584401018534967,0.09494237899780274,91
142,0.01,450,,lbfgs,0.8584401018534967,0.03361177444458008,91
143,0.01,450,,newton-cg,0.8584401018534967,0.0451416015625,91
144,0.01,500,l1,liblinear,0.8779824717238112,0.02225050926208496,1
145,0.01,500,l1,saga,0.8482850713566649,0.0658757209777832,531
146,0.01,500,l1,lbfgs,,0.004590320587158203,541
147,0.01,500,l1,newton-cg,,0.0017034530639648438,541
148,0.01,500,l2,liblinear,0.8701346597974773,0.014866161346435546,11
149,0.01,500,l2,saga,0.8521321726772072,0.06907730102539063,501
150,0.01,500,l2,lbfgs,0.8521321726772072,0.02363476753234863,501
151,0.01,500,l2,newton-cg,0.8521321726772072,0.023556280136108398,501
152,0.01,500,elasticnet,liblinear,,0.0018694400787353516,541
153,0.01,500,elasticnet,saga,,0.001250314712524414,541
154,0.01,500,elasticnet,lbfgs,,0.001123046875,541
155,0.01,500,elasticnet,newton-cg,,0.0024002552032470702,541
156,0.01,500,,liblinear,,0.002247047424316406,541
157,0.01,500,,saga,0.8584401018534967,0.09402918815612793,91
158,0.01,500,,lbfgs,0.8584401018534967,0.027435111999511718,91
159,0.01,500,,newton-cg,0.8584401018534967,0.03292078971862793,91
160,0.1,50,l1,liblinear,0.8605952507846272,0.045564794540405275,31
161,0.1,50,l1,saga,0.8582862556996507,0.10343565940856933,441
162,0.1,50,l1,lbfgs,,0.0014421939849853516,541
163,0.1,50,l1,newton-cg,,0.0008059024810791015,541
164,0.1,50,l2,liblinear,0.8616721738615503,0.02255282402038574,21
165,0.1,50,l2,saga,0.8593634156451708,0.08410062789916992,41
166,0.1,50,l2,lbfgs,0.8593634156451708,0.028215742111206053,41
167,0.1,50,l2,newton-cg,0.8593634156451708,0.026262569427490234,41
168,0.1,50,elasticnet,liblinear,,0.0019481658935546875,541
169,0.1,50,elasticnet,saga,,0.0009500026702880859,541
170,0.1,50,elasticnet,lbfgs,,0.0028004169464111326,541
171,0.1,50,elasticnet,newton-cg,,0.002491474151611328,541
172,0.1,50,,liblinear,,0.0015645503997802734,541
173,0.1,50,,saga,0.8584401018534967,0.08869404792785644,91
174,0.1,50,,lbfgs,0.8584401018534967,0.03801155090332031,91
175,0.1,50,,newton-cg,0.8584401018534967,0.04424343109130859,91
176,0.1,100,l1,liblinear,0.8605952507846272,0.039431524276733396,31
177,0.1,100,l1,saga,0.8582862556996507,0.1276620388031006,441
178,0.1,100,l1,lbfgs,,0.00282435417175293,541
179,0.1,100,l1,newton-cg,,0.0016103744506835937,541
180,0.1,100,l2,liblinear,0.8616721738615503,0.0294619083404541,21
181,0.1,100,l2,saga,0.8593634156451708,0.11487116813659667,41
182,0.1,100,l2,lbfgs,0.8593634156451708,0.02923431396484375,41
183,0.1,100,l2,newton-cg,0.8593634156451708,0.026351404190063477,41
184,0.1,100,elasticnet,liblinear,,0.0016091346740722656,541
185,0.1,100,elasticnet,saga,,0.0018124103546142579,541
186,0.1,100,elasticnet,lbfgs,,0.0022519111633300783,541
187,0.1,100,elasticnet,newton-cg,,0.002432584762573242,541
188,0.1,100,,liblinear,,0.0017408370971679688,541
189,0.1,100,,saga,0.8584401018534967,0.08372025489807129,91
190,0.1,100,,lbfgs,0.8584401018534967,0.026694059371948242,91
191,0.1,100,,newton-cg,0.8584401018534967,0.034377241134643556,91
192,0.1,150,l1,liblinear,0.8605952507846272,0.04341840744018555,31
193,0.1,150,l1,saga,0.8582862556996507,0.12840623855590821,441
194,0.1,150,l1,lbfgs,,0.001941823959350586,541
195,0.1,150,l1,newton-cg,,0.001863241195678711,541
196,0.1,150,l2,liblinear,0.8616721738615503,0.019018220901489257,21
197,0.1,150,l2,saga,0.8593634156451708,0.07760229110717773,41
198,0.1,150,l2,lbfgs,0.8593634156451708,0.027414226531982423,41
199,0.1,150,l2,newton-cg,0.8593634156451708,0.024703788757324218,41
200,0.1,150,elasticnet,liblinear,,0.0015078067779541015,541
201,0.1,150,elasticnet,saga,,0.00617823600769043,541
202,0.1,150,elasticnet,lbfgs,,0.0014133930206298828,541
203,0.1,150,elasticnet,newton-cg,,0.0010941505432128906,541
204,0.1,150,,liblinear,,0.0013952255249023438,541
205,0.1,150,,saga,0.8584401018534967,0.08189272880554199,91
206,0.1,150,,lbfgs,0.8584401018534967,0.032784318923950194,91
207,0.1,150,,newton-cg,0.8584401018534967,0.03440871238708496,91
208,0.1,200,l1,liblinear,0.8605952507846272,0.035335445404052736,31
209,0.1,200,l1,saga,0.8582862556996507,0.10313639640808106,441
210,0.1,200,l1,lbfgs,,0.0018362045288085938,541
211,0.1,200,l1,newton-cg,,0.0025121212005615235,541
212,0.1,200,l2,liblinear,0.8616721738615503,0.029607248306274415,21
213,0.1,200,l2,saga,0.8593634156451708,0.08790664672851563,41
214,0.1,200,l2,lbfgs,0.8593634156451708,0.03339924812316895,41
215,0.1,200,l2,newton-cg,0.8593634156451708,0.03460078239440918,41
216,0.1,200,elasticnet,liblinear,,0.0030606746673583984,541
217,0.1,200,elasticnet,saga,,0.0020070552825927736,541
218,0.1,200,elasticnet,lbfgs,,0.0029463768005371094,541
219,0.1,200,elasticnet,newton-cg,,0.0025519847869873045,541
220,0.1,200,,liblinear,,0.0039118766784667965,541
221,0.1,200,,saga,0.8584401018534967,0.10430917739868165,91
222,0.1,200,,lbfgs,0.8584401018534967,0.03183760643005371,91
223,0.1,200,,newton-cg,0.8584401018534967,0.05411534309387207,91
224,0.1,250,l1,liblinear,0.8605952507846272,0.03857865333557129,31
225,0.1,250,l1,saga,0.8582862556996507,0.08630623817443847,441
226,0.1,250,l1,lbfgs,,0.001331329345703125,541
227,0.1,250,l1,newton-cg,,0.002843809127807617,541
228,0.1,250,l2,liblinear,0.8616721738615503,0.0188232421875,21
229,0.1,250,l2,saga,0.8593634156451708,0.07307443618774415,41
230,0.1,250,l2,lbfgs,0.8593634156451708,0.03334174156188965,41
231,0.1,250,l2,newton-cg,0.8593634156451708,0.03386244773864746,41
232,0.1,250,elasticnet,liblinear,,0.0021934986114501955,541
233,0.1,250,elasticnet,saga,,0.0012087345123291016,541
234,0.1,250,elasticnet,lbfgs,,0.0014503002166748047,541
235,0.1,250,elasticnet,newton-cg,,0.0031678199768066405,541
236,0.1,250,,liblinear,,0.0022839069366455077,541
237,0.1,250,,saga,0.8584401018534967,0.12579894065856934,91
238,0.1,250,,lbfgs,0.8584401018534967,0.03525419235229492,91
239,0.1,250,,newton-cg,0.8584401018534967,0.04593129158020019,91
240,0.1,300,l1,liblinear,0.8605952507846272,0.03371877670288086,31
241,0.1,300,l1,saga,0.8582862556996507,0.08946800231933594,441
242,0.1,300,l1,lbfgs,,0.0011752128601074218,541
243,0.1,300,l1,newton-cg,,0.0014754295349121093,541
244,0.1,300,l2,liblinear,0.8616721738615503,0.01898036003112793,21
245,0.1,300,l2,saga,0.8593634156451708,0.0718611240386963,41
246,0.1,300,l2,lbfgs,0.8593634156451708,0.043757152557373044,41
247,0.1,300,l2,newton-cg,0.8593634156451708,0.039615964889526366,41
248,0.1,300,elasticnet,liblinear,,0.0024235725402832033,541
249,0.1,300,elasticnet,saga,,0.0014986515045166016,541
250,0.1,300,elasticnet,lbfgs,,0.006562232971191406,541
251,0.1,300,elasticnet,newton-cg,,0.0018223762512207032,541
252,0.1,300,,liblinear,,0.0018290042877197265,541
253,0.1,300,,saga,0.8584401018534967,0.11045246124267578,91
254,0.1,300,,lbfgs,0.8584401018534967,0.03506302833557129,91
255,0.1,300,,newton-cg,0.8584401018534967,0.04241633415222168,91
256,0.1,250,l1,liblinear,0.8605952507846272,0.0387761116027832,31
257,0.1,250,l1,saga,0.8582862556996507,0.10976672172546387,441
258,0.1,250,l1,lbfgs,,0.0021318435668945313,541
259,0.1,250,l1,newton-cg,,0.0016781806945800782,541
260,0.1,250,l2,liblinear,0.8616721738615503,0.0207308292388916,21
261,0.1,250,l2,saga,0.8593634156451708,0.07425289154052735,41
262,0.1,250,l2,lbfgs,0.8593634156451708,0.023948240280151366,41
263,0.1,250,l2,newton-cg,0.8593634156451708,0.026422834396362303,41
264,0.1,250,elasticnet,liblinear,,0.0012259960174560546,541
265,0.1,250,elasticnet,saga,,0.0018157005310058595,541
266,0.1,250,elasticnet,lbfgs,,0.001891756057739258,541
267,0.1,250,elasticnet,newton-cg,,0.002498960494995117,541
268,0.1,250,,liblinear,,0.0022421360015869142,541
269,0.1,250,,saga,0.8584401018534967,0.09808449745178223,91
270,0.1,250,,lbfgs,0.8584401018534967,0.04086122512817383,91
271,0.1,250,,newton-cg,0.8584401018534967,0.07755479812622071,91
272,0.1,400,l1,liblinear,0.8605952507846272,0.038230085372924806,31
273,0.1,400,l1,saga,0.8582862556996507,0.09060554504394532,441
274,0.1,400,l1,lbfgs,,0.0020049095153808595,541
275,0.1,400,l1,newton-cg,,0.0015678882598876953,541
276,0.1,400,l2,liblinear,0.8616721738615503,0.024346113204956055,21
277,0.1,400,l2,saga,0.8593634156451708,0.07240800857543946,41
278,0.1,400,l2,lbfgs,0.8593634156451708,0.027414226531982423,41
279,0.1,400,l2,newton-cg,0.8593634156451708,0.026238250732421874,41
280,0.1,400,elasticnet,liblinear,,0.0015382766723632812,541
281,0.1,400,elasticnet,saga,,0.0010080814361572265,541
282,0.1,400,elasticnet,lbfgs,,0.0018280506134033202,541
283,0.1,400,elasticnet,newton-cg,,0.0017145156860351562,541
284,0.1,400,,liblinear,,0.001691579818725586,541
285,0.1,400,,saga,0.8584401018534967,0.08867802619934081,91
286,0.1,400,,lbfgs,0.8584401018534967,0.02693915367126465,91
287,0.1,400,,newton-cg,0.8584401018534967,0.043324613571166994,91
288,0.1,450,l1,liblinear,0.8605952507846272,0.049738502502441405,31
289,0.1,450,l1,saga,0.8582862556996507,0.1674262046813965,441
290,0.1,450,l1,lbfgs,,0.001209402084350586,541
291,0.1,450,l1,newton-cg,,0.004570674896240234,541
292,0.1,450,l2,liblinear,0.8616721738615503,0.01855006217956543,21
293,0.1,450,l2,saga,0.8593634156451708,0.08125977516174317,41
294,0.1,450,l2,lbfgs,0.8593634156451708,0.03220601081848144,41
295,0.1,450,l2,newton-cg,0.8593634156451708,0.0333193302154541,41
296,0.1,450,elasticnet,liblinear,,0.00218963623046875,541
297,0.1,450,elasticnet,saga,,0.0020284175872802733,541
298,0.1,450,elasticnet,lbfgs,,0.001572895050048828,541
299,0.1,450,elasticnet,newton-cg,,0.001619243621826172,541
300,0.1,450,,liblinear,,0.00259251594543457,541
301,0.1,450,,saga,0.8584401018534967,0.08907647132873535,91
302,0.1,450,,lbfgs,0.8584401018534967,0.030289411544799805,91
303,0.1,450,,newton-cg,0.8584401018534967,0.04052824974060058,91
304,0.1,500,l1,liblinear,0.8605952507846272,0.07189998626708985,31
305,0.1,500,l1,saga,0.8582862556996507,0.12897310256958008,441
306,0.1,500,l1,lbfgs,,0.0021749019622802736,541
307,0.1,500,l1,newton-cg,,0.0017526626586914062,541
308,0.1,500,l2,liblinear,0.8616721738615503,0.019274377822875978,21
309,0.1,500,l2,saga,0.8593634156451708,0.07976360321044922,41
310,0.1,500,l2,lbfgs,0.8593634156451708,0.05474157333374023,41
311,0.1,500,l2,newton-cg,0.8593634156451708,0.0359044075012207,41
312,0.1,500,elasticnet,liblinear,,0.001116037368774414,541
313,0.1,500,elasticnet,saga,,0.0024293899536132813,541
314,0.1,500,elasticnet,lbfgs,,0.002021169662475586,541
315,0.1,500,elasticnet,newton-cg,,0.0017002105712890625,541
316,0.1,500,,liblinear,,0.002419281005859375,541
317,0.1,500,,saga,0.8584401018534967,0.12434124946594238,91
318,0.1,500,,lbfgs,0.8584401018534967,0.0399385929107666,91
319,0.1,500,,newton-cg,0.8584401018534967,0.04185595512390137,91
320,0.5,50,l1,liblinear,0.8582862556996507,0.04002857208251953,441
321,0.5,50,l1,saga,0.8584401018534967,0.09445991516113281,91
322,0.5,50,l1,lbfgs,,0.001851511001586914,541
323,0.5,50,l1,newton-cg,,0.003135824203491211,541
324,0.5,50,l2,liblinear,0.8589017587493337,0.02990436553955078,71
325,0.5,50,l2,saga,0.8582862556996507,0.10321683883666992,441
326,0.5,50,l2,lbfgs,0.8582862556996507,0.028842782974243163,441
327,0.5,50,l2,newton-cg,0.8582862556996507,0.0337315559387207,441
328,0.5,50,elasticnet,liblinear,,0.000812530517578125,541
329,0.5,50,elasticnet,saga,,0.002586841583251953,541
330,0.5,50,elasticnet,lbfgs,,0.0016091823577880859,541
331,0.5,50,elasticnet,newton-cg,,0.0028194427490234376,541
332,0.5,50,,liblinear,,0.0016791820526123047,541
333,0.5,50,,saga,0.8584401018534967,0.08761782646179199,91
334,0.5,50,,lbfgs,0.8584401018534967,0.029796123504638672,91
335,0.5,50,,newton-cg,0.8584401018534967,0.034224081039428714,91
336,0.5,100,l1,liblinear,0.8582862556996507,0.039145278930664065,441
337,0.5,100,l1,saga,0.8584401018534967,0.09768209457397461,91
338,0.5,100,l1,lbfgs,,0.002023458480834961,541
339,0.5,100,l1,newton-cg,,0.001567840576171875,541
340,0.5,100,l2,liblinear,0.8589017587493337,0.03319945335388184,71
341,0.5,100,l2,saga,0.8582862556996507,0.11084342002868652,441
342,0.5,100,l2,lbfgs,0.8582862556996507,0.027395248413085938,441
343,0.5,100,l2,newton-cg,0.8582862556996507,0.03188247680664062,441
344,0.5,100,elasticnet,liblinear,,0.0019598960876464843,541
345,0.5,100,elasticnet,saga,,0.0021943569183349608,541
346,0.5,100,elasticnet,lbfgs,,0.004058837890625,541
347,0.5,100,elasticnet,newton-cg,,0.0017104625701904296,541
348,0.5,100,,liblinear,,0.0033522129058837892,541
349,0.5,100,,saga,0.8584401018534967,0.10744304656982422,91
350,0.5,100,,lbfgs,0.8584401018534967,0.0374330997467041,91
351,0.5,100,,newton-cg,0.8584401018534967,0.04749798774719238,91
352,0.5,150,l1,liblinear,0.8582862556996507,0.04398665428161621,441
353,0.5,150,l1,saga,0.8584401018534967,0.09734969139099121,91
354,0.5,150,l1,lbfgs,,0.002245521545410156,541
355,0.5,150,l1,newton-cg,,0.0012329578399658202,541
356,0.5,150,l2,liblinear,0.8589017587493337,0.025060653686523438,71
357,0.5,150,l2,saga,0.8582862556996507,0.11663398742675782,441
358,0.5,150,l2,lbfgs,0.8582862556996507,0.03496417999267578,441
359,0.5,150,l2,newton-cg,0.8582862556996507,0.03246574401855469,441
360,0.5,150,elasticnet,liblinear,,0.0016697883605957032,541
361,0.5,150,elasticnet,saga,,0.0018659114837646484,541
362,0.5,150,elasticnet,lbfgs,,0.0016721725463867188,541
363,0.5,150,elasticnet,newton-cg,,0.006471443176269531,541
364,0.5,150,,liblinear,,0.001587820053100586,541
365,0.5,150,,saga,0.8584401018534967,0.07898201942443847,91
366,0.5,150,,lbfgs,0.8584401018534967,0.03256897926330567,91
367,0.5,150,,newton-cg,0.8584401018534967,0.040093851089477536,91
368,0.5,200,l1,liblinear,0.8582862556996507,0.04016242027282715,441
369,0.5,200,l1,saga,0.8584401018534967,0.09605002403259277,91
370,0.5,200,l1,lbfgs,,0.002516365051269531,541
371,0.5,200,l1,newton-cg,,0.001643800735473633,541
372,0.5,200,l2,liblinear,0.8589017587493337,0.021824359893798828,71
373,0.5,200,l2,saga,0.8582862556996507,0.09150500297546386,441
374,0.5,200,l2,lbfgs,0.8582862556996507,0.02907571792602539,441
375,0.5,200,l2,newton-cg,0.8582862556996507,0.038700008392333986,441
376,0.5,200,elasticnet,liblinear,,0.0013252735137939454,541
377,0.5,200,elasticnet,saga,,0.0018605709075927735,541
378,0.5,200,elasticnet,lbfgs,,0.0022930622100830076,541
379,0.5,200,elasticnet,newton-cg,,0.0009850502014160157,541
380,0.5,200,,liblinear,,0.0012884140014648438,541
381,0.5,200,,saga,0.8584401018534967,0.0992253303527832,91
382,0.5,200,,lbfgs,0.8584401018534967,0.024422407150268555,91
383,0.5,200,,newton-cg,0.8584401018534967,0.029671192169189453,91
384,0.5,250,l1,liblinear,0.8582862556996507,0.04774494171142578,441
385,0.5,250,l1,saga,0.8584401018534967,0.08461194038391114,91
386,0.5,250,l1,lbfgs,,0.001865243911743164,541
387,0.5,250,l1,newton-cg,,0.0017004013061523438,541
388,0.5,250,l2,liblinear,0.8589017587493337,0.033447790145874026,71
389,0.5,250,l2,saga,0.8582862556996507,0.08784399032592774,441
390,0.5,250,l2,lbfgs,0.8582862556996507,0.030324125289916994,441
391,0.5,250,l2,newton-cg,0.8582862556996507,0.04105954170227051,441
392,0.5,250,elasticnet,liblinear,,0.0020174503326416014,541
393,0.5,250,elasticnet,saga,,0.004364204406738281,541
394,0.5,250,elasticnet,lbfgs,,0.001122283935546875,541
395,0.5,250,elasticnet,newton-cg,,0.0020953655242919923,541
396,0.5,250,,liblinear,,0.0014229774475097655,541
397,0.5,250,,saga,0.8584401018534967,0.0770456314086914,91
398,0.5,250,,lbfgs,0.8584401018534967,0.02595548629760742,91
399,0.5,250,,newton-cg,0.8584401018534967,0.03267712593078613,91
400,0.5,300,l1,liblinear,0.8582862556996507,0.04446864128112793,441
401,0.5,300,l1,saga,0.8584401018534967,0.1195096492767334,91
402,0.5,300,l1,lbfgs,,0.00504598617553711,541
403,0.5,300,l1,newton-cg,,0.0015812397003173828,541
404,0.5,300,l2,liblinear,0.8589017587493337,0.02339010238647461,71
405,0.5,300,l2,saga,0.8582862556996507,0.07166504859924316,441
406,0.5,300,l2,lbfgs,0.8582862556996507,0.027728843688964843,441
407,0.5,300,l2,newton-cg,0.8582862556996507,0.031446409225463864,441
408,0.5,300,elasticnet,liblinear,,0.002080869674682617,541
409,0.5,300,elasticnet,saga,,0.0013303756713867188,541
410,0.5,300,elasticnet,lbfgs,,0.0023077964782714845,541
411,0.5,300,elasticnet,newton-cg,,0.0023388385772705076,541
412,0.5,300,,liblinear,,0.002299213409423828,541
413,0.5,300,,saga,0.8584401018534967,0.10412311553955078,91
414,0.5,300,,lbfgs,0.8584401018534967,0.0337214469909668,91
415,0.5,300,,newton-cg,0.8584401018534967,0.05123801231384277,91
416,0.5,250,l1,liblinear,0.8582862556996507,0.037374448776245114,441
417,0.5,250,l1,saga,0.8584401018534967,0.09201765060424805,91
418,0.5,250,l1,lbfgs,,0.0005305290222167968,541
419,0.5,250,l1,newton-cg,,0.0031577587127685548,541
420,0.5,250,l2,liblinear,0.8589017587493337,0.024658584594726564,71
